F,n,x0,force_x,force_y,abs(force),max_height
0.25,2.5,0.6,4.66038,-2.25538,5.17745,2.34659
0.5,2.5,0.6,3.14648,-1.64997,3.55284,1.8832
1,2.5,0.6,2.17322,-1.20667,2.48575,1.53854
0.05,2.6,0.6,10.5427,-4.11977,11.3191,3.83786
0.1,2.6,0.6,7.54319,-3.16272,8.17939,3.12326
0.25,2.6,0.6,4.70596,-2.25251,5.21726,2.3563
0.5,2.6,0.6,3.16948,-1.65073,3.57358,1.88932
1,2.6,0.6,2.18367,-1.20759,2.49533,1.54197
0.05,2.7,0.6,10.681,-4.08604,11.4359,3.85929
0.1,2.7,0.6,7.63104,-3.14425,8.25343,3.13805
0.25,2.7,0.6,4.74971,-2.24946,5.25546,2.36556
0.5,2.7,0.6,3.19146,-1.65124,3.59333,1.89509
1,2.7,0.6,2.19346,-1.20826,2.50423,1.54518
0.05,2.8,0.6,10.8163,-4.05351,11.5509,3.87993
0.1,2.8,0.6,7.71662,-3.12649,8.32593,3.15227
0.25,2.8,0.6,4.79169,-2.24617,5.29203,2.37411
0.5,2.8,0.6,3.21244,-1.65145,3.61207,1.90063
1,2.8,0.6,2.20292,-1.20881,2.51279,1.54824
0.05,2.9,0.6,10.949,-4.02212,11.6644,3.8994
0.1,2.9,0.6,7.80028,-3.10949,8.39722,3.16611
0.25,2.9,0.6,4.83215,-2.24278,5.32726,2.38263
0.5,2.9,0.6,3.23258,-1.65148,3.63,1.90587
1,2.9,0.6,2.212,-1.20925,2.52095,1.55123
0.05,3,0.6,11.0797,-3.99228,11.777,3.91802
0.1,3,0.6,7.88174,-3.0932,8.46697,3.17938
0.25,3,0.6,4.87105,-2.23933,5.36113,2.39055
0.5,3,0.6,3.25187,-1.65135,3.64714,1.91088
1,3,0.6,2.22066,-1.20958,2.52872,1.55404
0.05,3.1,0.6,11.2091,-3.96369,11.8893,3.93652
0.1,3.1,0.6,7.96225,-3.07787,8.53644,3.19123
0.25,3.1,0.6,4.90909,-2.23599,5.39433,2.39866
0.5,3.1,0.6,3.27071,-1.65115,3.66386,1.91588
1,3.1,0.6,2.22914,-1.20985,2.5363,1.55685
0.05,3.2,0.6,11.3351,-3.93604,11.999,3.9544
0.1,3.2,0.6,8.04007,-3.06298,8.60376,3.20318
0.25,3.2,0.6,4.9453,-2.2324,5.42583,2.40585
0.5,3.2,0.6,3.28852,-1.65067,3.67955,1.92052
1,3.2,0.6,2.23712,-1.20995,2.54336,1.55943
0.05,3.3,0.6,11.4596,-3.90979,12.1082,3.97153
0.1,3.3,0.6,8.11622,-3.04881,8.66997,3.21475
0.25,3.3,0.6,4.98028,-2.22876,5.45624,2.41273
0.5,3.3,0.6,3.30564,-1.65003,3.69457,1.92489
1,3.3,0.6,2.24477,-1.20993,2.55008,1.56192
0.05,3.4,0.6,11.5812,-3.88432,12.2152,3.98769
0.1,3.4,0.6,8.19039,-3.0352,8.7347,3.22598
0.25,3.4,0.6,5.01398,-2.22511,5.48554,2.41941
0.5,3.4,0.6,3.32208,-1.64926,3.70894,1.92902
1,3.4,0.6,2.2521,-1.20983,2.55649,1.56429
0.05,3.5,0.6,11.7004,-3.85975,12.3206,4.00314
0.1,3.5,0.6,8.26281,-3.02216,8.79816,3.23685
0.25,3.5,0.6,5.04659,-2.2214,5.51386,2.4259
0.5,3.5,0.6,3.33794,-1.64834,3.72275,1.93303
1,3.5,0.6,2.25917,-1.20962,2.56263,1.56658
0.05,3.6,0.6,11.8179,-3.83623,12.4249,4.01815
0.1,3.6,0.6,8.3336,-3.00972,8.86043,3.24712
0.25,3.6,0.6,5.07808,-2.21772,5.54122,2.43209
0.5,3.6,0.6,3.35318,-1.64732,3.73597,1.93692
1,3.6,0.6,2.26595,-1.20934,2.56847,1.56875
0.05,3.7,0.6,11.9328,-3.81343,12.5273,4.03275
0.1,3.7,0.6,8.40273,-2.99776,8.92146,3.25699
0.25,3.7,0.6,5.10851,-2.21394,5.56762,2.43794
0.5,3.7,0.6,3.36785,-1.64614,3.74862,1.94065
1,3.7,0.6,2.27246,-1.20896,2.57404,1.57085
0.05,3.8,0.6,12.0467,-3.79185,12.6293,4.04719
0.1,3.8,0.6,8.47033,-2.98631,8.98135,3.26668
0.25,3.8,0.6,5.13801,-2.21024,5.59324,2.44355
0.5,3.8,0.6,3.38202,-1.64491,3.76083,1.94422
1,3.8,0.6,2.27875,-1.20854,2.57939,1.57291
0.05,3.9,0.6,12.1575,-3.77042,12.7288,4.0608
0.1,3.9,0.6,8.53617,-2.97512,9.03978,3.27627
0.25,3.9,0.6,5.15837,-2.20129,5.60842,2.44726
0.5,3.9,0.6,3.38559,-1.63671,3.76046,1.94492
1,3.9,0.6,2.2784,-1.20345,2.5767,1.57271
0.05,4,0.6,12.2668,-3.75014,12.8272,4.07407
0.1,4,0.6,8.60074,-2.9646,9.09734,3.28555
0.25,4,0.6,5.18617,-2.19767,5.6326,2.4526
0.5,4,0.6,3.39885,-1.63535,3.77181,1.94823
1,4,0.6,2.28425,-1.20292,2.58163,1.57454
0.05,0,0.7,13.9155,-1.86849,14.0404,4.06253
0.1,0,0.7,8.37876,-1.56022,8.52279,3.12587
0.25,0,0.7,4.50184,-1.24384,4.67052,2.2568
0.5,0,0.7,2.98314,-1.05865,3.16541,1.8126
1,0,0.7,2.11132,-0.912221,2.29996,1.505
0.05,0.1,0.7,9.45971,-3.32563,10.0273,3.58767
0.1,0.1,0.7,6.0627,-2.4525,6.53996,2.80072
0.25,0.1,0.7,3.55669,-1.70001,3.94209,2.07204
0.5,0.1,0.7,2.51428,-1.32737,2.84316,1.70029
1,0.1,0.7,1.8795,-1.06736,2.16143,1.441
0.05,0.2,0.7,7.7729,-4.03394,8.75732,3.21476
0.1,0.2,0.7,5.21962,-2.90084,5.97154,2.55436
0.25,0.2,0.7,3.23659,-1.93587,3.77136,1.94073
0.5,0.2,0.7,2.36442,-1.46749,2.7828,1.62455
1,0.2,0.7,1.80751,-1.14818,2.14136,1.39968
0.05,0.3,0.7,7.06468,-4.48675,8.36902,2.89982
0.1,0.3,0.7,4.88807,-3.1952,5.83974,2.35045
0.25,0.3,0.7,3.12766,-2.09428,3.76407,1.84301
0.5,0.3,0.7,2.31986,-1.56207,2.79675,1.57641
1,0.3,0.7,1.78726,-1.20252,2.15415,1.37713
0.05,0.4,0.7,6.80378,-4.78583,8.31839,2.6914
0.1,0.4,0.7,4.79022,-3.39603,5.8719,2.25542
0.25,0.4,0.7,3.11516,-2.20618,3.81726,1.82227
0.5,0.4,0.7,2.32291,-1.62959,2.83751,1.57374
1,0.4,0.7,1.79013,-1.24129,2.17839,1.37714
0.05,0.5,0.7,6.76062,-4.98151,8.3977,2.73075
0.1,0.5,0.7,4.80716,-3.5339,5.96634,2.30693
0.25,0.5,0.7,3.15035,-2.28715,3.89304,1.86052
0.5,0.5,0.7,2.34921,-1.6793,2.8877,1.59551
1,0.5,0.7,1.80414,-1.26988,2.20625,1.38711
0.05,0.6,0.7,6.8264,-5.10406,8.52356,2.8407
0.1,0.6,0.7,4.88361,-3.62798,6.08374,2.38681
0.25,0.6,0.7,3.21054,-2.34685,3.97684,1.90622
0.5,0.6,0.7,2.38746,-1.71683,2.94066,1.6213
1,0.6,0.7,1.82377,-1.29156,2.23478,1.39963
0.05,0.7,0.7,6.9472,-5.17475,8.66265,2.93751
0.1,0.7,0.7,4.99021,-3.69055,6.20664,2.45866
0.25,0.7,0.7,3.28351,-2.39141,4.06206,1.94875
0.5,0.7,0.7,2.43156,-1.74575,2.99335,1.64613
1,0.7,0.7,1.84602,-1.30837,2.26265,1.41225
0.05,0.8,0.7,7.09359,-5.20606,8.79899,3.02243
0.1,0.8,0.7,5.11042,-3.72872,6.32612,2.52228
0.25,0.8,0.7,3.3619,-2.42424,4.14479,1.98721
0.5,0.8,0.7,2.47773,-1.76805,3.04387,1.66899
1,0.8,0.7,1.86903,-1.32146,2.289,1.42418
0.05,0.9,0.7,7.25411,-5.21011,8.93126,3.09767
0.1,0.9,0.7,5.2378,-3.74949,6.44153,2.57899
0.25,0.9,0.7,3.44292,-2.44877,4.22494,2.022
0.5,0.9,0.7,2.52465,-1.78568,3.09233,1.68993
1,0.9,0.7,1.89219,-1.33194,2.31396,1.4353
0.05,1,0.7,7.41996,-5.19397,9.05721,3.16485
0.1,1,0.7,5.36813,-3.75769,6.55264,2.62994
0.25,1,0.7,3.52505,-2.46754,4.30288,2.05368
0.5,1,0.7,2.5717,-1.80019,3.13916,1.70919
1,1,0.7,1.91528,-1.34069,2.33789,1.44567
0.05,1.1,0.7,7.58147,-5.15943,9.17052,3.22447
0.1,1.1,0.7,5.49571,-3.75432,6.65565,2.6755
0.25,1.1,0.7,3.60606,-2.48136,4.37731,2.08249
0.5,1.1,0.7,2.61796,-1.8122,3.18399,1.72692
1,1.1,0.7,1.93801,-1.34821,2.36084,1.45534
0.05,1.2,0.7,7.74534,-5.11705,9.28302,3.27906
0.1,1.2,0.7,5.62212,-3.74394,6.75465,2.71706
0.25,1.2,0.7,3.6858,-2.49174,4.44903,2.10898
0.5,1.2,0.7,2.6632,-1.82242,3.22705,1.74327
1,1.2,0.7,1.96004,-1.3547,2.38264,1.46432
0.05,1.3,0.7,7.90795,-5.06903,9.39312,3.32872
0.1,1.3,0.7,5.74445,-3.72728,6.84772,2.75454
0.25,1.3,0.7,3.76251,-2.4987,4.51663,2.13312
0.5,1.3,0.7,2.70647,-1.83083,3.26756,1.75832
1,1.3,0.7,1.98096,-1.36021,2.40299,1.47259
0.05,1.4,0.7,8.06629,-5.01533,9.49835,3.37409
0.1,1.4,0.7,5.86273,-3.70568,6.93568,2.78916
0.25,1.4,0.7,3.83688,-2.50327,4.58127,2.1554
0.5,1.4,0.7,2.74846,-1.83818,3.3065,1.7723
1,1.4,0.7,2.00126,-1.36522,2.42257,1.48035
0.05,1.5,0.7,8.22166,-4.95902,9.60143,3.41592
0.1,1.5,0.7,5.97638,-3.68,7.01852,2.82017
0.25,1.5,0.7,3.90796,-2.50524,4.64203,2.17594
0.5,1.5,0.7,2.78852,-1.84421,3.3432,1.78521
1,1.5,0.7,2.0206,-1.36959,2.44103,1.48759
0.05,1.6,0.7,8.37395,-4.9015,9.70298,3.45499
0.1,1.6,0.7,6.08589,-3.65164,7.09736,2.84922
0.25,1.6,0.7,3.97556,-2.50487,4.69888,2.19483
0.5,1.6,0.7,2.82647,-1.8489,3.37748,1.79717
1,1.6,0.7,2.03883,-1.37324,2.45817,1.49431
0.05,1.7,0.7,8.52624,-4.84641,9.80737,3.49149
0.1,1.7,0.7,6.19329,-3.62311,7.17522,2.87579
0.25,1.7,0.7,4.0408,-2.50349,4.75347,2.21234
0.5,1.7,0.7,2.86298,-1.85304,3.41034,1.80834
1,1.7,0.7,2.05643,-1.37667,2.4747,1.50066
0.05,1.8,0.7,8.67725,-4.79312,9.91305,3.5256
0.1,1.8,0.7,6.29834,-3.59454,7.25189,2.90091
0.25,1.8,0.7,4.10349,-2.50107,4.80562,2.22863
0.5,1.8,0.7,2.89794,-1.85653,3.44162,1.81882
1,1.8,0.7,2.07313,-1.37968,2.49025,1.50657
0.05,1.9,0.7,8.82606,-4.74147,10.019,3.55769
0.1,1.9,0.7,6.40058,-3.56603,7.32693,2.92424
0.25,1.9,0.7,4.16349,-2.49773,4.85524,2.24377
0.5,1.9,0.7,2.93127,-1.85942,3.47128,1.8286
1,1.9,0.7,2.08904,-1.38239,2.50501,1.51214
0.05,2,0.7,8.97387,-4.69213,10.1265,3.58842
0.1,2,0.7,6.50116,-3.53835,7.40169,2.94634
0.25,2,0.7,4.22139,-2.49383,4.90299,2.2578
0.5,2,0.7,2.96326,-1.86182,3.49962,1.83789
1,2,0.7,2.10431,-1.38482,2.51909,1.51751
0.05,2.1,0.7,9.11845,-4.64404,10.2329,3.61737
0.1,2.1,0.7,6.59891,-3.511,7.47481,2.96711
0.25,2.1,0.7,4.27668,-2.48912,4.9483,2.27106
0.5,2.1,0.7,2.99366,-1.86357,3.52631,1.84656
1,2.1,0.7,2.11874,-1.38685,2.53227,1.52246
0.05,2.2,0.7,9.26063,-4.59776,10.3392,3.64489
0.1,2.2,0.7,6.69434,-3.48448,7.54691,2.98684
0.25,2.2,0.7,4.32972,-2.48403,4.99168,2.28357
0.5,2.2,0.7,3.02265,-1.86491,3.55166,1.85471
1,2.2,0.7,2.13251,-1.38866,2.5448,1.52715
0.05,2.3,0.7,9.40059,-4.55328,10.4453,3.67094
0.1,2.3,0.7,6.78751,-3.45875,7.61796,3.0056
0.25,2.3,0.7,4.38062,-2.47849,5.03317,2.29535
0.5,2.3,0.7,3.05031,-1.86574,3.57567,1.86241
1,2.3,0.7,2.14557,-1.39012,2.55654,1.53156
0.05,2.4,0.7,9.53829,-4.51067,10.5511,3.69604
0.1,2.4,0.7,6.87876,-3.43408,7.68832,3.0233
0.25,2.4,0.7,4.42963,-2.47285,5.07313,2.30646
0.5,2.4,0.7,3.07676,-1.86628,3.59854,1.86965
1,2.4,0.7,2.15805,-1.3914,2.56772,1.53573
0.05,2.5,0.7,9.67398,-4.4698,10.6567,3.71993
0.1,2.5,0.7,6.96812,-3.41038,7.75792,3.0402
0.25,2.5,0.7,4.47688,-2.46706,5.11164,2.31703
0.5,2.5,0.7,3.10212,-1.86649,3.62035,1.87656
1,2.5,0.7,2.16986,-1.39238,2.57818,1.53965
0.05,2.6,0.7,9.80733,-4.43057,10.7617,3.74261
0.1,2.6,0.7,7.05546,-3.38765,7.8266,3.05609
0.25,2.6,0.7,4.52236,-2.46121,5.14872,2.32694
0.5,2.6,0.7,3.12637,-1.86642,3.64111,1.88304
1,2.6,0.7,2.18123,-1.39321,2.5882,1.54343
0.05,2.7,0.7,9.93826,-4.39284,10.8658,3.76477
0.1,2.7,0.7,7.14086,-3.36581,7.89434,3.07137
0.25,2.7,0.7,4.56623,-2.45532,5.1845,2.33653
0.5,2.7,0.7,3.14962,-1.8661,3.66093,1.88921
1,2.7,0.7,2.19211,-1.39386,2.59773,1.54701
0.05,2.8,0.7,10.0684,-4.35694,10.9706,3.78584
0.1,2.8,0.7,7.22541,-3.34523,7.96223,3.08578
0.25,2.8,0.7,4.60905,-2.4497,5.21962,2.34545
0.5,2.8,0.7,3.17216,-1.86571,3.68015,1.89494
1,2.8,0.7,2.20274,-1.39449,2.60704,1.55039
0.05,2.9,0.7,10.1951,-4.32218,11.0735,3.80547
0.1,2.9,0.7,7.30727,-3.32522,8.02828,3.09989
0.25,2.9,0.7,4.64998,-2.4439,5.25309,2.35403
0.5,2.9,0.7,3.19362,-1.86501,3.6983,1.9006
1,2.9,0.7,2.21263,-1.39478,2.61556,1.55363
0.05,3,0.7,10.3198,-4.28882,11.1755,3.8248
0.1,3,0.7,7.38742,-3.30611,8.09348,3.11338
0.25,3,0.7,4.68954,-2.43825,5.28553,2.36221
0.5,3,0.7,3.21419,-1.86418,3.71567,1.90594
1,3,0.7,2.22218,-1.39502,2.62377,1.55672
0.05,3.1,0.7,10.442,-4.25655,11.2762,3.8435
0.1,3.1,0.7,7.46572,-3.28772,8.15758,3.12642
0.25,3.1,0.7,4.72768,-2.43254,5.31679,2.37
0.5,3.1,0.7,3.23389,-1.86306,3.73216,1.911
1,3.1,0.7,2.23129,-1.39505,2.6315,1.5597
0.05,3.2,0.7,10.5627,-4.22574,11.3767,3.86171
0.1,3.2,0.7,7.54272,-3.27027,8.22115,3.13869
0.25,3.2,0.7,4.7648,-2.42711,5.34735,2.37754
0.5,3.2,0.7,3.25296,-1.86196,3.74815,1.91598
1,3.2,0.7,2.2401,-1.39503,2.63897,1.56256
0.05,3.3,0.7,10.681,-4.19588,11.4756,3.87908
0.1,3.3,0.7,7.61778,-3.25341,8.28344,3.15092
0.25,3.3,0.7,4.80057,-2.42164,5.37679,2.38472
0.5,3.3,0.7,3.27125,-1.86062,3.76338,1.92067
1,3.3,0.7,2.24853,-1.39485,2.64604,1.56528
0.05,3.4,0.7,10.7977,-4.16735,11.574,3.89563
0.1,3.4,0.7,7.6914,-3.23733,8.34494,3.16267
0.25,3.4,0.7,4.83528,-2.41635,5.40542,2.39162
0.5,3.4,0.7,3.28889,-1.85922,3.77803,1.9252
1,3.4,0.7,2.25663,-1.39459,2.65279,1.56791
0.05,3.5,0.7,10.9124,-4.1398,11.6712,3.91163
0.1,3.5,0.7,7.76341,-3.22186,8.40541,3.17411
0.25,3.5,0.7,4.86891,-2.41113,5.43321,2.39829
0.5,3.5,0.7,3.3059,-1.85769,3.79209,1.92952
1,3.5,0.7,2.26443,-1.39423,2.65924,1.57042
0.05,3.6,0.7,11.0255,-4.11338,11.7679,3.92727
0.1,3.6,0.7,7.8341,-3.20711,8.46514,3.18484
0.25,3.6,0.7,4.90155,-2.40608,5.46026,2.40479
0.5,3.6,0.7,3.32232,-1.85609,3.80564,1.9337
1,3.6,0.7,2.27195,-1.39379,2.66541,1.57285
0.05,3.7,0.7,11.136,-4.08749,11.8625,3.94238
0.1,3.7,0.7,7.90314,-3.19285,8.52372,3.19516
0.25,3.7,0.7,4.93313,-2.40106,5.48643,2.41084
0.5,3.7,0.7,3.3381,-1.85437,3.81858,1.93769
1,3.7,0.7,2.27914,-1.39324,2.67126,1.57516
0.05,3.8,0.7,11.2458,-4.06292,11.9573,3.95774
0.1,3.8,0.7,7.97106,-3.17923,8.58168,3.20518
0.25,3.8,0.7,4.96047,-2.39369,5.50781,2.41621
0.5,3.8,0.7,3.34664,-1.84734,3.82265,1.93978
1,3.8,0.7,2.28104,-1.38848,2.6704,1.57578
0.05,3.9,0.7,11.3539,-4.03925,12.051,3.97216
0.1,3.9,0.7,8.03766,-3.16626,8.63881,3.21501
0.25,3.9,0.7,4.99048,-2.38908,5.53287,2.42209
0.5,3.9,0.7,3.36152,-1.84562,3.83486,1.94352
1,3.9,0.7,2.2878,-1.38787,2.67586,1.57793
0.05,4,0.7,11.4596,-4.0161,12.1429,3.9865
0.1,4,0.7,8.10278,-3.1537,8.69488,3.2246
0.25,4,0.7,5.01958,-2.38443,5.55713,2.42763
0.5,4,0.7,3.37589,-1.84372,3.84655,1.94717
1,4,0.7,2.29431,-1.38713,2.68105,1.58002
0.05,0,0.8,13.9158,-2.08135,14.0706,4.06255
0.1,0,0.8,8.37893,-1.74524,8.55876,3.12589
0.25,0,0.8,4.50193,-1.40082,4.71484,2.25681
0.5,0,0.8,2.98368,-1.19943,3.21574,1.81273
1,0,0.8,2.1138,-1.03955,2.35559,1.50574
0.05,0.1,0.8,9.28337,-3.64547,9.97349,3.56805
0.1,0.1,0.8,5.96014,-2.70584,6.54559,2.78631
0.25,0.1,0.8,3.50811,-1.89505,3.98724,2.06269
0.5,0.1,0.8,2.48847,-1.49249,2.90173,1.69402
1,0.1,0.8,1.86875,-1.20981,2.22618,1.43784
0.05,0.2,0.8,7.5235,-4.40587,8.71864,3.18008
0.1,0.2,0.8,5.07091,-3.18874,5.99017,2.52823
0.25,0.2,0.8,3.16426,-2.15102,3.82615,1.92335
0.5,0.2,0.8,2.32572,-1.646,2.84927,1.61279
1,0.2,0.8,1.7905,-1.29921,2.2122,1.39322
0.05,0.3,0.8,6.77917,-4.88911,8.35826,2.84979
0.1,0.3,0.8,4.71306,-3.50332,5.8725,2.31331
0.25,0.3,0.8,3.04069,-2.32184,3.8258,1.81796
0.5,0.3,0.8,2.27352,-1.74933,2.86863,1.55952
1,0.3,0.8,1.76681,-1.35936,2.22923,1.36803
0.05,0.4,0.8,6.49225,-5.20335,8.32011,2.62879
0.1,0.4,0.8,4.59507,-3.71493,5.90892,2.20651
0.25,0.4,0.8,3.01709,-2.4414,3.88114,1.78896
0.5,0.4,0.8,2.27131,-1.82287,2.91234,1.55311
1,0.4,0.8,1.76764,-1.40231,2.25633,1.3668
0.05,0.5,0.8,6.42535,-5.40413,8.39582,2.65559
0.1,0.5,0.8,4.59441,-3.8577,5.9992,2.25014
0.25,0.5,0.8,3.04322,-2.52712,3.9557,1.82576
0.5,0.5,0.8,2.29391,-1.87694,2.96394,1.57496
1,0.5,0.8,1.78054,-1.43414,2.28627,1.37694
0.05,0.6,0.8,6.46814,-5.52628,8.50745,2.76319
0.1,0.6,0.8,4.65351,-3.95219,6.10532,2.32899
0.25,0.6,0.8,3.09507,-2.58916,4.03525,1.87169
0.5,0.6,0.8,2.3292,-1.91747,3.01693,1.60136
1,0.6,0.8,1.79948,-1.45824,2.31616,1.3899
0.05,0.7,0.8,6.56619,-5.59128,8.62423,2.85755
0.1,0.7,0.8,4.74344,-4.01195,6.21257,2.39962
0.25,0.7,0.8,3.16053,-2.63446,4.11453,1.91436
0.5,0.7,0.8,2.37106,-1.94853,3.06899,1.62678
1,0.7,0.8,1.82147,-1.47699,2.34505,1.40301
0.05,0.8,0.8,6.69244,-5.61554,8.7363,2.94067
0.1,0.8,0.8,4.84855,-4.0458,6.31482,2.46231
0.25,0.8,0.8,3.2325,-2.6671,4.19076,1.95303
0.5,0.8,0.8,2.41582,-1.97248,3.11879,1.65029
1,0.8,0.8,1.84473,-1.49179,2.37244,1.4155
0.05,0.9,0.8,6.83381,-5.6109,8.84212,3.01446
0.1,0.9,0.8,4.9619,-4.06118,6.41199,2.51832
0.25,0.9,0.8,3.30804,-2.69083,4.26424,1.98813
0.5,0.9,0.8,2.46204,-1.99148,3.16664,1.67194
1,0.9,0.8,1.8685,-1.5038,2.39848,1.42722
0.05,1,0.8,6.98072,-5.58458,8.93969,3.08033
0.1,1,0.8,5.07772,-4.06218,6.50266,2.56853
0.25,1,0.8,3.3846,-2.70768,4.3344,2.02004
0.5,1,0.8,2.50848,-2.00678,3.21242,1.69185
1,1,0.8,1.8922,-1.51376,2.4232,1.43814
0.05,1.1,0.8,7.12492,-5.53952,9.02501,3.13895
0.1,1.1,0.8,5.1912,-4.05057,6.58451,2.61345
0.25,1.1,0.8,3.46009,-2.71868,4.40039,2.04901
0.5,1.1,0.8,2.5542,-2.01911,3.25588,1.71021
1,1.1,0.8,1.9155,-1.52219,2.44667,1.44832
0.05,1.2,0.8,7.27247,-5.48697,9.1102,3.19274
0.1,1.2,0.8,5.30398,-4.03149,6.66221,2.65437
0.25,1.2,0.8,3.53446,-2.72556,4.4633,2.07562
0.5,1.2,0.8,2.59908,-2.02932,3.29748,1.72717
1,1.2,0.8,1.93824,-1.52947,2.46902,1.45782
0.05,1.3,0.8,7.42104,-5.43008,9.19552,3.24209
0.1,1.3,0.8,5.41498,-4.00713,6.7364,2.69171
0.25,1.3,0.8,3.607,-2.72918,4.52315,2.10002
0.5,1.3,0.8,2.64274,-2.03786,3.33721,1.74286
1,1.3,0.8,1.96031,-1.53591,2.49035,1.46669
0.05,1.4,0.8,7.5661,-5.36802,9.27693,3.28724
0.1,1.4,0.8,5.52147,-3.97708,6.80469,2.72561
0.25,1.4,0.8,3.67617,-2.72905,4.57842,2.12227
0.5,1.4,0.8,2.6843,-2.04438,3.37416,1.75729
1,1.4,0.8,1.98122,-1.54128,2.51014,1.47489
0.05,1.5,0.8,7.70975,-5.30434,9.35822,3.32903
0.1,1.5,0.8,5.62522,-3.94401,6.8701,2.75678
0.25,1.5,0.8,3.74268,-2.72625,4.63035,2.1427
0.5,1.5,0.8,2.72418,-2.04941,3.40899,1.77063
1,1.5,0.8,2.00129,-1.54591,2.52883,1.48257
0.05,1.6,0.8,7.85338,-5.24225,9.44229,3.36808
0.1,1.6,0.8,5.72724,-3.91023,6.93478,2.78575
0.25,1.6,0.8,3.80692,-2.72187,4.67987,2.16164
0.5,1.6,0.8,2.76256,-2.05349,3.44217,1.78317
1,1.6,0.8,2.02053,-1.55002,2.54658,1.48977
0.05,1.7,0.8,7.99674,-5.18227,9.52911,3.4048
0.1,1.7,0.8,5.82757,-3.87638,6.99907,2.81269
0.25,1.7,0.8,3.86886,-2.71614,4.7271,2.17927
0.5,1.7,0.8,2.79937,-2.05665,3.47366,1.79481
1,1.7,0.8,2.03895,-1.55365,2.56343,1.49652
0.05,1.8,0.8,8.1392,-5.12428,9.61795,3.43928
0.1,1.8,0.8,5.92643,-3.84302,7.06338,2.83815
0.25,1.8,0.8,3.92868,-2.70946,4.77239,2.19584
0.5,1.8,0.8,2.8347,-2.05905,3.5036,1.80559
1,1.8,0.8,2.05655,-1.5568,2.57935,1.50288
0.05,1.9,0.8,8.27942,-5.06797,9.70738,3.47133
0.1,1.9,0.8,6.02292,-3.81002,7.12684,2.86171
0.25,1.9,0.8,3.98612,-2.70192,4.81555,2.21111
0.5,1.9,0.8,2.86846,-2.06078,3.53198,1.81576
1,1.9,0.8,2.07337,-1.5596,2.59445,1.50885
0.05,2,0.8,8.41788,-5.01353,9.79776,3.5027
0.1,2,0.8,6.11763,-3.77778,7.19007,2.88388
0.25,2,0.8,4.04141,-2.69366,4.85683,2.22544
0.5,2,0.8,2.90068,-2.06171,3.55874,1.82528
1,2,0.8,2.08929,-1.56185,2.60854,1.51444
0.05,2.1,0.8,8.55463,-4.96139,9.88924,3.53183
0.1,2.1,0.8,6.21045,-3.7466,7.25305,2.90491
0.25,2.1,0.8,4.09466,-2.68511,4.89654,2.23878
0.5,2.1,0.8,2.93148,-2.0622,3.58417,1.83422
1,2.1,0.8,2.10454,-1.56385,2.62197,1.51973
0.05,2.2,0.8,8.68904,-4.91099,9.98085,3.55937
0.1,2.2,0.8,6.30149,-3.71645,7.31579,2.92482
0.25,2.2,0.8,4.1461,-2.6763,4.93485,2.25138
0.5,2.2,0.8,2.96102,-2.0622,3.60836,1.84264
1,2.2,0.8,2.11908,-1.56549,2.63463,1.52473
0.05,2.3,0.8,8.82143,-4.86257,10.0728,3.58575
0.1,2.3,0.8,6.3908,-3.68748,7.37833,2.9437
0.25,2.3,0.8,4.19575,-2.66744,4.97187,2.26318
0.5,2.3,0.8,2.98926,-2.06182,3.63136,1.85061
1,2.3,0.8,2.13287,-1.5668,2.64651,1.52943
0.05,2.4,0.8,8.95194,-4.81625,10.1653,3.61113
0.1,2.4,0.8,6.47825,-3.6596,7.44045,2.96172
0.25,2.4,0.8,4.24364,-2.65854,5.00763,2.27436
0.5,2.4,0.8,3.01628,-2.06108,3.65321,1.85809
1,2.4,0.8,2.14602,-1.56784,2.65773,1.53387
0.05,2.5,0.8,9.08084,-4.77188,10.2583,3.63525
0.1,2.5,0.8,6.56435,-3.63298,7.50262,2.97898
0.25,2.5,0.8,4.29017,-2.64982,5.04253,2.285
0.5,2.5,0.8,3.04231,-2.06012,3.6742,1.86525
1,2.5,0.8,2.1587,-1.56869,2.66848,1.53812
0.05,2.6,0.8,9.20838,-4.72933,10.3518,3.65865
0.1,2.6,0.8,6.64952,-3.60767,7.56514,2.99583
0.25,2.6,0.8,4.33565,-2.64142,5.07691,2.29516
0.5,2.6,0.8,3.0676,-2.05906,3.69457,1.8722
1,2.6,0.8,2.17109,-1.56947,2.67897,1.54224
0.05,2.7,0.8,9.33309,-4.68834,10.4445,3.68097
0.1,2.7,0.8,6.73227,-3.58319,7.62645,3.01165
0.25,2.7,0.8,4.37924,-2.63303,5.10986,2.30482
0.5,2.7,0.8,3.09159,-2.0577,3.71376,1.87868
1,2.7,0.8,2.1827,-1.56994,2.68866,1.54609
0.05,2.8,0.8,9.45594,-4.64898,10.537,3.70235
0.1,2.8,0.8,6.81338,-3.5597,7.68724,3.02652
0.25,2.8,0.8,4.42146,-2.62482,5.14188,2.31407
0.5,2.8,0.8,3.11464,-2.05614,3.73212,1.88481
1,2.8,0.8,2.1937,-1.57016,2.69773,1.5497
0.05,2.9,0.8,9.57696,-4.61121,10.6293,3.72299
0.1,2.9,0.8,6.89302,-3.53724,7.74763,3.04134
0.25,2.9,0.8,4.46242,-2.61684,5.17311,2.32291
0.5,2.9,0.8,3.13682,-2.05443,3.74971,1.89061
