F,n,x0,force_x,force_y,abs(force),max_height
0.5,2.7,1.8,2.47677,-3.46219,4.25689,1.73745
1,2.7,1.8,1.95314,-2.98862,3.57024,1.48632
0.05,2.8,1.8,6.44591,-7.14854,9.62556,3.18665
0.1,2.8,1.8,4.72763,-5.50312,7.25498,2.6453
0.25,2.8,1.8,3.2385,-4.11156,5.23381,2.07484
0.5,2.8,1.8,2.4984,-3.45039,4.25995,1.74444
1,2.8,1.8,1.96497,-2.98258,3.57168,1.49061
0.05,2.9,1.8,6.5306,-7.09062,9.6398,3.20812
0.1,2.9,1.8,4.78613,-5.46582,7.26514,2.66101
0.25,2.9,1.8,3.27288,-4.0919,5.23978,2.08497
0.5,2.9,1.8,2.51963,-3.4391,4.26332,1.75114
1,2.9,1.8,1.97652,-2.97676,3.5732,1.49469
0.05,3,1.8,6.61394,-7.03458,9.65555,3.22823
0.1,3,1.8,4.84371,-5.42979,7.27627,2.67668
0.25,3,1.8,3.30668,-4.07299,5.24627,2.09481
0.5,3,1.8,2.54042,-3.42829,4.26695,1.75759
1,3,1.8,1.98779,-2.97116,3.57478,1.49866
0.05,3.1,1.8,6.69652,-6.98069,9.67333,3.24868
0.1,3.1,1.8,4.90071,-5.39517,7.28868,2.69157
0.25,3.1,1.8,3.34007,-4.05491,5.25341,2.10427
0.5,3.1,1.8,2.5609,-3.41799,4.27093,1.76383
1,3.1,1.8,1.99885,-2.96579,3.57649,1.50249
0.05,3.2,1.8,6.77723,-6.92817,9.69177,3.26767
0.1,3.2,1.8,4.95639,-5.36146,7.30144,2.70571
0.25,3.2,1.8,3.37261,-4.03733,5.26066,2.11334
0.5,3.2,1.8,2.58076,-3.40798,4.27488,1.76974
1,3.2,1.8,2.00949,-2.96052,3.57809,1.50614
0.05,3.3,1.8,6.85771,-6.87786,9.71253,3.28644
0.1,3.3,1.8,5.01192,-5.32926,7.31576,2.71962
0.25,3.3,1.8,3.40503,-4.02066,5.26877,2.12221
0.5,3.3,1.8,2.6005,-3.39856,4.27935,1.77556
1,3.3,1.8,2.02007,-2.95557,3.57996,1.50972
0.05,3.4,1.8,6.93737,-6.82934,9.73483,3.3047
0.1,3.4,1.8,5.06685,-5.29824,7.33105,2.73304
0.25,3.4,1.8,3.43703,-4.00469,5.27738,2.13081
0.5,3.4,1.8,2.61992,-3.38959,4.28408,1.78122
1,3.4,1.8,2.03045,-2.95084,3.58192,1.51316
0.05,3.5,1.8,7.01605,-6.78237,9.75835,3.32232
0.1,3.5,1.8,5.12107,-5.26828,7.34712,2.74604
0.25,3.5,1.8,3.46855,-3.98932,5.28635,2.13911
0.5,3.5,1.8,2.63899,-3.381,4.28899,1.78667
1,3.5,1.8,2.04059,-2.94628,3.58393,1.51655
0.05,3.6,1.8,7.09406,-6.73702,9.78331,3.33954
0.1,3.6,1.8,5.17478,-5.23937,7.36405,2.75851
0.25,3.6,1.8,3.4997,-3.97458,5.29577,2.14727
0.5,3.6,1.8,2.65777,-3.37279,4.29412,1.79191
1,3.6,1.8,2.05056,-2.94191,3.58603,1.51981
0.05,3.7,1.8,7.17083,-6.693,9.80903,3.35635
0.1,3.7,1.8,5.2276,-5.21133,7.38145,2.77105
0.25,3.7,1.8,3.53027,-3.96033,5.30538,2.15504
0.5,3.7,1.8,2.67613,-3.36488,4.29932,1.79709
1,3.7,1.8,2.06025,-2.93767,3.58811,1.52298
0.05,3.8,1.8,7.24723,-6.6505,9.83623,3.37236
0.1,3.8,1.8,5.28017,-5.18437,7.39986,2.78306
0.25,3.8,1.8,3.56062,-3.94671,5.3155,2.16264
0.5,3.8,1.8,2.6943,-3.35738,4.30479,1.80206
1,3.8,1.8,2.06982,-2.93361,3.5903,1.52604
0.05,3.9,1.8,7.32247,-6.6092,9.86408,3.38825
0.1,3.9,1.8,5.33185,-5.15814,7.41856,2.79481
0.25,3.9,1.8,3.59037,-3.93351,5.32572,2.16993
0.5,3.9,1.8,2.71204,-3.35012,4.31028,1.80692
1,3.9,1.8,2.07913,-2.92969,3.59247,1.52901
0.05,4,1.8,7.39688,-6.56911,9.89278,3.40381
0.1,4,1.8,5.38298,-5.13277,7.43786,2.80624
0.25,4,1.8,3.61974,-3.9208,5.33622,2.17708
0.5,4,1.8,2.72949,-3.34316,4.31589,1.81164
1,4,1.8,2.08825,-2.92585,3.59464,1.53192
0.05,0,1.9,23.5963,-5.69107,24.2729,5.31758
0.1,0,1.9,13.947,-4.7691,14.7398,4.0642
0.25,0,1.9,7.17571,-3.81931,8.12884,2.88167
0.5,0,1.9,4.50985,-3.26152,5.56563,2.25789
1,0,1.9,2.97152,-2.8107,4.09023,1.80847
0.05,0.1,1.9,12.7356,-8.05727,15.0703,4.36133
0.1,0.1,1.9,8.14802,-6.19991,10.2386,3.41266
0.25,0.1,1.9,4.68761,-4.54197,6.52711,2.49792
0.5,0.1,1.9,3.22329,-3.68955,4.89922,2.01041
1,0.1,1.9,2.32839,-3.06703,3.85072,1.65958
0.05,0.2,1.9,8.5444,-8.94961,12.3735,3.70443
0.1,0.2,1.9,5.82307,-6.7556,8.91888,2.95315
0.25,0.2,1.9,3.6521,-4.8356,6.05977,2.2257
0.5,0.2,1.9,2.6766,-3.87178,4.7069,1.83685
1,0.2,1.9,2.04914,-3.18289,3.78546,1.55625
0.05,0.3,1.9,6.53128,-9.3568,11.4108,3.14511
0.1,0.3,1.9,4.67014,-7.01347,8.42609,2.56409
0.25,0.3,1.9,3.11917,-4.97712,5.87375,1.99871
0.5,0.3,1.9,2.38897,-3.96484,4.62894,1.69429
1,0.3,1.9,1.8992,-3.24676,3.76144,1.47241
0.05,0.4,1.9,5.53364,-9.51644,11.0084,2.67467
0.1,0.4,1.9,4.07492,-7.11486,8.19915,2.23593
0.25,0.4,1.9,2.83096,-5.0364,5.77751,1.80779
0.5,0.4,1.9,2.22921,-4.00871,4.58684,1.57498
1,0.4,1.9,1.81403,-3.28146,3.74949,1.40258
0.05,0.5,1.9,5.03484,-9.54099,10.788,2.28099
0.1,0.5,1.9,3.76404,-7.12818,8.06095,1.96004
0.25,0.5,1.9,2.67306,-5.04806,5.7121,1.64701
0.5,0.5,1.9,2.1393,-4.02339,4.55678,1.47438
1,0.5,1.9,1.765,-3.29847,3.74101,1.34374
0.05,0.6,1.9,4.79297,-9.48536,10.6275,2.32031
0.1,0.6,1.9,3.60773,-7.0911,7.9561,1.99662
0.25,0.6,1.9,2.58933,-5.03142,5.65861,1.66906
0.5,0.6,1.9,2.09027,-4.02008,4.53103,1.48421
1,0.6,1.9,1.7376,-3.30422,3.73324,1.34229
0.05,0.7,1.9,4.69262,-9.38948,10.4968,2.38942
0.1,0.7,1.9,3.53852,-7.02585,7.86662,2.04701
0.25,0.7,1.9,2.54967,-4.99816,5.61092,1.69889
0.5,0.7,1.9,2.0663,-4.00567,4.50722,1.50162
1,0.7,1.9,1.72376,-3.30269,3.72547,1.35004
0.05,0.8,1.9,4.67146,-9.27216,10.3825,2.45239
0.1,0.8,1.9,3.52053,-6.94604,7.78728,2.09356
0.25,0.8,1.9,2.53722,-4.95563,5.56738,1.72697
0.5,0.8,1.9,2.05827,-3.98457,4.48479,1.51867
1,0.8,1.9,1.71874,-3.29649,3.71765,1.35859
0.05,0.9,1.9,4.69529,-9.1454,10.2803,2.51024
0.1,0.9,1.9,3.53302,-6.85972,7.71608,2.13656
0.25,0.9,1.9,2.54192,-4.90844,5.52758,1.75325
0.5,0.9,1.9,2.06063,-3.95964,4.46374,1.53495
1,0.9,1.9,1.71958,-3.28733,3.70992,1.36719
0.05,1,1.9,4.74562,-9.01668,10.1893,2.56377
0.1,1,1.9,3.56415,-6.77189,7.65256,2.17649
0.25,1,1.9,2.55768,-4.85959,5.49157,1.7779
0.5,1,1.9,2.06991,-3.93282,4.44428,1.5504
1,1,1.9,1.72442,-3.27639,3.70248,1.37561
0.05,1.1,1.9,4.81056,-8.88691,10.1054,2.61332
0.1,1.1,1.9,3.60634,-6.68413,7.59495,2.21362
0.25,1.1,1.9,2.58049,-4.81049,5.45891,1.80098
0.5,1.1,1.9,2.08375,-3.90518,4.42634,1.56503
1,1.1,1.9,1.73195,-3.26439,3.69539,1.38375
0.05,1.2,1.9,4.88642,-8.76266,10.033,2.6598
0.1,1.2,1.9,3.65642,-6.6,7.54516,2.24849
0.25,1.2,1.9,2.60829,-4.76297,5.43038,1.82275
0.5,1.2,1.9,2.10086,-3.87786,4.41038,1.57893
1,1.2,1.9,1.7414,-3.25203,3.68892,1.3916
0.05,1.3,1.9,4.96851,-8.6431,9.96941,2.70343
0.1,1.3,1.9,3.71129,-6.51942,7.50176,2.28126
0.25,1.3,1.9,2.63932,-4.71732,5.40547,1.8433
0.5,1.3,1.9,2.12014,-3.85125,4.39626,1.59211
1,1.3,1.9,1.75218,-3.23961,3.68309,1.39915
0.05,1.4,1.9,5.05444,-8.52857,9.91382,2.74452
0.1,1.4,1.9,3.76921,-6.44256,7.46414,2.31217
0.25,1.4,1.9,2.67249,-4.67378,5.38391,1.86275
0.5,1.4,1.9,2.14089,-3.82559,4.3839,1.60465
1,1.4,1.9,1.76384,-3.22736,3.6779,1.4064
0.05,1.5,1.9,5.14267,-8.41911,9.86552,2.78313
0.1,1.5,1.9,3.82904,-6.36941,7.43175,2.34135
0.25,1.5,1.9,2.70707,-4.63242,5.3654,1.88119
0.5,1.5,1.9,2.16263,-3.80103,4.37319,1.61659
1,1.5,1.9,1.77611,-3.21541,3.67334,1.41336
0.05,1.6,1.9,5.23242,-8.31486,9.82421,2.8197
0.1,1.6,1.9,3.89015,-6.3,7.40427,2.36886
0.25,1.6,1.9,2.7426,-4.59326,5.34975,1.89872
0.5,1.6,1.9,2.18505,-3.77766,4.36408,1.62798
1,1.6,1.9,1.78879,-3.20389,3.66942,1.42005
0.05,1.7,1.9,5.32276,-8.21536,9.78897,2.85453
0.1,1.7,1.9,3.95185,-6.23397,7.38102,2.39517
0.25,1.7,1.9,2.77866,-4.55613,5.3366,1.91539
0.5,1.7,1.9,2.20783,-3.75544,4.35635,1.63887
1,1.7,1.9,1.80168,-3.19279,3.66605,1.42644
0.05,1.8,1.9,5.41323,-8.1204,9.7593,2.88773
0.1,1.8,1.9,4.0138,-6.17116,7.36165,2.42018
0.25,1.8,1.9,2.815,-4.52096,5.32572,1.93128
0.5,1.8,1.9,2.23082,-3.73434,4.34993,1.64923
1,1.8,1.9,1.81469,-3.18215,3.66321,1.43261
0.05,1.9,1.9,5.50369,-8.02994,9.73501,2.91945
0.1,1.9,1.9,4.07588,-6.1115,7.34597,2.44406
0.25,1.9,1.9,2.8515,-4.4877,5.317,1.94646
0.5,1.9,1.9,2.25392,-3.7144,4.34476,1.65922
1,1.9,1.9,1.82776,-3.17202,3.66093,1.43857
0.05,2,1.9,5.59343,-7.94323,9.71501,2.9497
0.1,2,1.9,4.13758,-6.05449,7.33324,2.46682
0.25,2,1.9,2.88787,-4.45606,5.31002,1.96096
0.5,2,1.9,2.27693,-3.69542,4.34057,1.66871
1,2,1.9,1.84074,-3.16229,3.65902,1.44429
0.05,2.1,1.9,5.68282,-7.86058,9.69964,2.97872
0.1,2.1,1.9,4.19912,-6.00029,7.32366,2.48866
0.25,2.1,1.9,2.9242,-4.42613,5.30486,1.97486
0.5,2.1,1.9,2.2999,-3.67751,4.33747,1.67783
1,2.1,1.9,1.85369,-3.15308,3.65761,1.44977
0.05,2.2,1.9,5.77141,-7.78143,9.68813,3.00647
0.1,2.2,1.9,4.26017,-5.94849,7.31667,2.50956
0.25,2.2,1.9,2.96027,-4.39765,5.30118,1.98816
0.5,2.2,1.9,2.32268,-3.6605,4.33522,1.68659
1,2.2,1.9,1.8665,-3.14428,3.65654,1.45507
0.05,2.3,1.9,5.8593,-7.70569,9.68034,3.03309
0.1,2.3,1.9,4.32081,-5.89907,7.31221,2.52963
0.25,2.3,1.9,2.99612,-4.37061,5.29896,2.00085
0.5,2.3,1.9,2.34529,-3.6444,4.33382,1.69506
1,2.3,1.9,1.87918,-3.13591,3.65585,1.46018
0.05,2.4,1.9,5.94589,-7.63277,9.67537,3.05865
0.1,2.4,1.9,4.3806,-5.85158,7.30962,2.5488
0.25,2.4,1.9,3.03148,-4.34474,5.2978,2.0131
0.5,2.4,1.9,2.36754,-3.62902,4.33302,1.70313
1,2.4,1.9,1.89161,-3.12788,3.65538,1.46507
0.05,2.5,1.9,6.03177,-7.56299,9.67373,3.08336
0.1,2.5,1.9,4.43992,-5.80621,7.30924,2.56728
0.25,2.5,1.9,3.06655,-4.32015,5.29787,2.02487
0.5,2.5,1.9,2.38957,-3.61446,4.33294,1.71091
1,2.5,1.9,1.90389,-3.12025,3.65524,1.46978
0.05,2.6,1.9,6.11707,-7.49624,9.67534,3.10726
0.1,2.6,1.9,4.49888,-5.76293,7.31103,2.5852
0.25,2.6,1.9,3.10141,-4.29682,5.29919,2.03624
0.5,2.6,1.9,2.41143,-3.60072,4.33361,1.7184
1,2.6,1.9,1.91605,-3.11305,3.65546,1.47437
0.05,2.7,1.9,6.20071,-7.43161,9.67872,3.13013
0.1,2.7,1.9,4.55668,-5.72104,7.31393,2.60236
0.25,2.7,1.9,3.13555,-4.27431,5.30108,2.04705
0.5,2.7,1.9,2.43276,-3.58747,4.33454,1.72563
1,2.7,1.9,1.92785,-3.10605,3.65571,1.47875
0.05,2.8,1.9,6.28398,-7.36984,9.68519,3.15228
0.1,2.8,1.9,4.61422,-5.68108,7.31886,2.61895
0.25,2.8,1.9,3.16953,-4.25297,5.30411,2.05761
0.5,2.8,1.9,2.45396,-3.57499,4.33618,1.73262
1,2.8,1.9,1.93955,-3.09947,3.65631,1.48301
0.05,2.9,1.9,6.3669,-7.31076,9.69457,3.17378
0.1,2.9,1.9,4.67153,-5.64297,7.32573,2.63505
0.25,2.9,1.9,3.20332,-4.23272,5.30822,2.06784
0.5,2.9,1.9,2.47499,-3.56322,4.33845,1.73941
1,2.9,1.9,1.95115,-3.09327,3.65723,1.48715
0.05,3,1.9,6.44829,-7.25344,9.7053,3.19445
0.1,3,1.9,4.72777,-5.60603,7.33344,2.65047
0.25,3,1.9,3.23645,-4.21316,5.31275,2.07766
0.5,3,1.9,2.49554,-3.55188,4.34092,1.74593
1,3,1.9,1.96241,-3.08726,3.65818,1.49118
0.05,3.1,1.9,6.52853,-7.19804,9.71769,3.21401
0.1,3.1,1.9,4.78322,-5.57037,7.34222,2.66565
0.25,3.1,1.9,3.26906,-4.19436,5.31784,2.08715
0.5,3.1,1.9,2.5157,-3.54102,4.34368,1.7522
1,3.1,1.9,1.97343,-3.08147,3.65922,1.49505
0.05,3.2,1.9,6.60815,-7.14477,9.73218,3.23387
0.1,3.2,1.9,4.83822,-5.53614,7.35236,2.68009
0.25,3.2,1.9,3.30137,-4.17641,5.32366,2.09644
0.5,3.2,1.9,2.53563,-3.53072,4.34688,1.75828
1,3.2,1.9,1.98428,-3.07599,3.66047,1.4988
0.05,3.3,1.9,6.68673,-7.09321,9.74812,3.2526
0.1,3.3,1.9,4.8925,-5.50308,7.36346,2.69412
0.25,3.3,1.9,3.33321,-4.15914,5.32999,2.10535
0.5,3.3,1.9,2.5552,-3.52084,4.35033,1.7642
1,3.3,1.9,1.9949,-3.07069,3.6618,1.5024
0.05,3.4,1.9,6.7633,-7.04276,9.76436,3.27057
0.1,3.4,1.9,4.94536,-5.47072,7.37464,2.70742
0.25,3.4,1.9,3.36413,-4.14225,5.33626,2.11389
0.5,3.4,1.9,2.57412,-3.51117,4.35367,1.76978
1,3.4,1.9,2.00508,-3.06545,3.66296,1.50588
0.05,3.5,1.9,6.83996,-6.9946,9.78312,3.28815
0.1,3.5,1.9,4.99823,-5.43986,7.38744,2.7204
0.25,3.5,1.9,3.39502,-4.12626,5.34343,2.12226
0.5,3.5,1.9,2.59297,-3.5021,4.35755,1.77528
1,3.5,1.9,2.01523,-3.06055,3.66444,1.50926
0.05,3.6,1.9,6.91585,-6.94798,9.80323,3.30529
0.1,3.6,1.9,5.05058,-5.41008,7.40117,2.73323
0.25,3.6,1.9,3.42556,-4.11092,5.35108,2.1304
0.5,3.6,1.9,2.61157,-3.49344,4.3617,1.78064
1,3.6,1.9,2.02521,-3.05587,3.66603,1.51258
0.05,3.7,1.9,6.99092,-6.90289,9.82461,3.32208
0.1,3.7,1.9,5.1023,-5.38129,7.41565,2.74551
0.25,3.7,1.9,3.45566,-4.09614,5.3591,2.13833
0.5,3.7,1.9,2.62983,-3.48514,4.36603,1.78581
1,3.7,1.9,2.03497,-3.05137,3.66769,1.51579
0.05,3.8,1.9,7.06499,-6.85912,9.84691,3.33844
0.1,3.8,1.9,5.15333,-5.35339,7.43072,2.75758
0.25,3.8,1.9,3.48531,-4.08188,5.36741,2.14596
0.5,3.8,1.9,2.64776,-3.47717,4.37051,1.79086
1,3.8,1.9,2.04452,-3.04701,3.66937,1.5189
0.05,3.9,1.9,7.1384,-6.81672,9.87038,3.35429
0.1,3.9,1.9,5.2039,-5.32644,7.44658,2.76923
0.25,3.9,1.9,3.51462,-4.06817,5.37611,2.15345
0.5,3.9,1.9,2.66542,-3.46954,4.37518,1.79575
1,3.9,1.9,2.0539,-3.04283,3.67115,1.52194
0.05,4,1.9,7.21092,-6.77559,9.89475,3.36961
0.1,4,1.9,5.25375,-5.30026,7.46288,2.7806
0.25,4,1.9,3.54344,-4.05489,5.38499,2.1607
0.5,4,1.9,2.68273,-3.46218,4.37992,1.80049
1,4,1.9,2.06305,-3.03878,3.67292,1.52487
0.05,0,2,23.5963,-5.92476,24.3287,5.31758
0.1,0,2,13.947,-4.97102,14.8064,4.0642
0.25,0,2,7.17571,-3.98917,8.21001,2.88167
0.5,0,2,4.50986,-3.41308,5.65579,2.25789
1,0,2,2.97159,-2.94869,4.1863,1.80848
0.05,0.1,2,12.6301,-8.33512,15.1326,4.35162
0.1,0.1,2,8.0857,-6.42787,10.3294,3.40542
0.25,0.1,2,4.65677,-4.72479,6.63394,2.4931
0.5,0.1,2,3.20539,-3.84886,5.00881,2.00695
1,0.1,2,2.31848,-3.20972,3.95951,1.65723
0.05,0.2,2,8.41984,-9.23992,12.5008,3.68776
0.1,0.2,2,5.74564,-6.99035,9.04861,2.94056
0.25,0.2,2,3.61129,-5.02131,6.18506,2.21719
0.5,0.2,2,2.6519,-4.03275,4.82656,1.8307
1,0.2,2,2.03492,-3.3267,3.89972,1.55202
0.05,0.3,2,6.41121,-9.64913,11.5849,3.12493
0.1,0.3,2,4.59157,-7.24806,8.58003,2.54816
0.25,0.3,2,3.0753,-5.16186,6.00852,1.98742
0.5,0.3,2,2.3614,-4.12503,4.75311,1.68603
1,0.3,2,1.88282,-3.39017,3.87792,1.46663
0.05,0.4,2,5.41881,-9.80631,11.2039,2.65065
0.1,0.4,2,3.99766,-7.34629,8.36357,2.21716
0.25,0.4,2,2.78623,-5.21852,5.91574,1.79469
0.5,0.4,2,2.20031,-4.16701,4.71225,1.56523
1,0.4,2,1.79646,-3.42375,3.86643,1.39563
0.05,0.5,2,4.92424,-9.82499,10.9899,2.25459
0.1,0.5,2,3.68877,-7.35504,8.22822,1.93994
0.25,0.5,2,2.62823,-5.22668,5.85027,1.63275
0.5,0.5,2,2.10969,-4.17915,4.68146,1.46357
1,0.5,2,1.74669,-3.43916,3.85729,1.33585
0.05,0.6,2,4.68642,-9.76463,10.831,2.29459
0.1,0.6,2,3.53391,-7.31329,8.12236,1.9763
0.25,0.6,2,2.5445,-5.20644,5.79495,1.65484
0.5,0.6,2,2.0602,-4.17316,4.654,1.47381
1,0.6,2,1.71877,-3.44316,3.84831,1.33516
0.05,0.7,2,4.58776,-9.66345,10.6972,2.36276
0.1,0.7,2,3.46545,-7.2436,8.02988,2.02604
0.25,0.7,2,2.50477,-5.16973,5.74457,1.68436
0.5,0.7,2,2.03586,-4.1561,4.62795,1.49116
1,0.7,2,1.70454,-3.43985,3.83902,1.34302
0.05,0.8,2,4.56676,-9.54118,10.5778,2.42494
0.1,0.8,2,3.4474,-7.15967,7.94641,2.07199
0.25,0.8,2,2.49201,-5.12399,5.69784,1.71214
0.5,0.8,2,2.02743,-4.13246,4.60301,1.5081
1,0.8,2,1.69918,-3.43188,3.82949,1.35159
0.05,0.9,2,4.58964,-9.40971,10.4694,2.48209
0.1,0.9,2,3.4592,-7.06962,7.87055,2.11449
0.25,0.9,2,2.49618,-5.0739,5.65468,1.73813
0.5,0.9,2,2.02933,-4.10517,4.57937,1.52425
1,0.9,2,1.69971,-3.42101,3.81999,1.36017
0.05,1,2,4.63844,-9.27688,10.3719,2.53503
0.1,1,2,3.48926,-6.97853,7.80223,2.15398
0.25,1,2,2.51125,-5.02249,5.61532,1.76253
0.5,1,2,2.0381,-4.07621,4.55734,1.53958
1,1,2,1.70424,-3.40847,3.81079,1.36855
0.05,1.1,2,4.70153,-9.14343,10.2814,2.58407
0.1,1.1,2,3.53013,-6.88788,7.73981,2.19074
0.25,1.1,2,2.53325,-4.97114,5.57939,1.7854
0.5,1.1,2,2.05141,-4.04662,4.5369,1.55409
1,1.1,2,1.71147,-3.39498,3.80197,1.37665
0.05,1.2,2,4.77521,-9.01573,10.2023,2.63011
0.1,1.2,2,3.57867,-6.80113,7.68519,2.22528
0.25,1.2,2,2.56012,-4.9216,5.54765,1.80699
0.5,1.2,2,2.06793,-4.01756,4.51853,1.56789
1,1.2,2,1.72063,-3.38123,3.79385,1.38446
0.05,1.3,2,4.85494,-8.89298,10.1319,2.67334
0.1,1.3,2,3.63187,-6.71814,7.637,2.25778
0.25,1.3,2,2.59016,-4.87414,5.51962,1.82738
0.5,1.3,2,2.08661,-3.98935,4.50209,1.58099
1,1.3,2,1.73111,-3.36752,3.78641,1.39197
0.05,1.4,2,4.93842,-8.77541,10.0695,2.71407
0.1,1.4,2,3.68805,-6.63904,7.59464,2.28844
0.25,1.4,2,2.62229,-4.82895,5.49501,1.84669
0.5,1.4,2,2.10675,-3.96224,4.48751,1.59346
1,1.4,2,1.7425,-3.35407,3.77969,1.39918
0.05,1.5,2,5.0242,-8.66317,10.0146,2.75242
0.1,1.5,2,3.74613,-6.56386,7.55763,2.31743
0.25,1.5,2,2.65582,-4.78609,5.47357,1.86502
0.5,1.5,2,2.12788,-3.93636,4.47469,1.60534
1,1.5,2,1.7545,-3.34102,3.77368,1.40612
0.05,1.6,2,5.11131,-8.55611,9.96657,2.78856
0.1,1.6,2,3.80536,-6.49242,7.52545,2.3448
0.25,1.6,2,2.69025,-4.74548,5.455,1.88245
0.5,1.6,2,2.14965,-3.91174,4.46349,1.61668
1,1.6,2,1.76689,-3.32844,3.76835,1.41277
0.05,1.7,2,5.19915,-8.45412,9.92488,2.82321
0.1,1.7,2,3.86528,-6.42459,7.49771,2.37087
0.25,1.7,2,2.72524,-4.70706,5.43905,1.8991
0.5,1.7,2,2.17183,-3.88838,4.4538,1.62754
1,1.7,2,1.77953,-3.31637,3.76365,1.41916
0.05,1.8,2,5.28731,-8.35699,9.88913,2.85629
0.1,1.8,2,3.92558,-6.36022,7.47413,2.39583
0.25,1.8,2,2.76059,-4.67076,5.42557,1.9149
0.5,1.8,2,2.19427,-3.8663,4.44557,1.63791
1,1.8,2,1.79234,-3.30487,3.75961,1.42532
0.05,1.9,2,5.37511,-8.26405,9.85831,2.88778
0.1,1.9,2,3.9858,-6.29884,7.45399,2.41958
0.25,1.9,2,2.79601,-4.6363,5.41414,1.93004
0.5,1.9,2,2.21677,-3.84534,4.43855,1.6478
1,1.9,2,1.80516,-3.29387,3.75609,1.43124
0.05,2,2,5.46265,-8.17547,9.83254,2.91791
0.1,2,2,4.04591,-6.24046,7.43725,2.44229
0.25,2,2,2.83144,-4.60367,5.4047,1.94451
0.5,2,2,2.23927,-3.82551,4.4327,1.65733
1,2,2,1.81798,-3.28341,3.75311,1.43697
0.05,2.1,2,5.54956,-8.09071,9.81107,2.94677
0.1,2.1,2,4.10571,-6.18477,7.42349,2.46403
0.25,2.1,2,2.86675,-4.57269,5.39702,1.95842
0.5,2.1,2,2.2617,-3.80672,4.42791,1.66644
1,2.1,2,1.83073,-3.27345,3.7506,1.44248
0.05,2.2,2,5.63569,-8.00953,9.79354,2.97442
0.1,2.2,2,4.16504,-6.13156,7.41239,2.48488
0.25,2.2,2,2.90182,-4.54323,5.39088,1.97171
0.5,2.2,2,2.28395,-3.78889,4.42403,1.67519
1,2.2,2,1.84335,-3.26394,3.7485,1.44776
0.05,2.3,2,5.72114,-7.93188,9.77989,3.00097
0.1,2.3,2,4.22397,-6.08079,7.40391,2.50488
0.25,2.3,2,2.9367,-4.51527,5.38626,1.98446
0.5,2.3,2,2.30605,-3.77201,4.42108,1.68362
1,2.3,2,1.85586,-3.25493,3.74684,1.45287
0.05,2.4,2,5.80574,-7.85745,9.76965,3.02647
0.1,2.4,2,4.28236,-6.03223,7.39773,2.52399
0.25,2.4,2,2.97128,-4.48864,5.38297,1.99675
0.5,2.4,2,2.32793,-3.75599,4.41891,1.69173
1,2.4,2,1.86821,-3.24635,3.74553,1.45778
0.05,2.5,2,5.88956,-7.78607,9.76267,3.051
0.1,2.5,2,4.34025,-5.98575,7.39371,2.54259
0.25,2.5,2,3.00555,-4.46327,5.3809,2.00847
0.5,2.5,2,2.34958,-3.74078,4.41746,1.69959
1,2.5,2,1.8804,-3.23817,3.74455,1.46254
0.05,2.6,2,5.97192,-7.71714,9.75797,3.07468
0.1,2.6,2,4.39715,-5.94092,7.39118,2.56031
0.25,2.6,2,3.03924,-4.43888,5.37965,2.01978
0.5,2.6,2,2.3708,-3.7262,4.41647,1.70707
1,2.6,2,1.89229,-3.23029,3.74373,1.4671
0.05,2.7,2,6.05413,-7.65146,9.75691,3.09759
0.1,2.7,2,4.45397,-5.89831,7.39107,2.57752
0.25,2.7,2,3.07288,-4.41585,5.37981,2.03076
0.5,2.7,2,2.39198,-3.71252,4.41637,1.71434
1,2.7,2,1.90415,-3.22293,3.7434,1.47155
0.05,2.8,2,6.13498,-7.58799,9.75784,3.11981
0.1,2.8,2,4.50986,-5.85717,7.39225,2.59413
0.25,2.8,2,3.10595,-4.39369,5.38065,2.04129
0.5,2.8,2,2.41273,-3.69938,4.41663,1.72136
1,2.8,2,1.91572,-3.21582,3.74319,1.47581
0.05,2.9,2,6.21541,-7.52718,9.76165,3.14123
0.1,2.9,2,4.56549,-5.81787,7.39535,2.6102
0.25,2.9,2,3.13884,-4.37264,5.38259,2.05153
0.5,2.9,2,2.43334,-3.68698,4.41757,1.72815
1,2.9,2,1.92718,-3.20913,3.74333,1.47998
0.05,3,2,6.29499,-7.4687,9.76772,3.16195
0.1,3,2,4.62048,-5.78008,7.39987,2.62579
0.25,3,2,3.17132,-4.35248,5.38529,2.0614
0.5,3,2,2.45362,-3.67516,4.41894,1.73471
1,3,2,1.93843,-3.20273,3.74366,1.484
0.05,3.1,2,6.37331,-7.412,9.77532,3.18196
0.1,3.1,2,4.67464,-5.74353,7.40543,2.64078
0.25,3.1,2,3.20328,-4.33306,5.38854,2.07093
0.5,3.1,2,2.47354,-3.66381,4.42062,1.74107
1,3.1,2,1.94943,-3.19657,3.7441,1.48789
0.05,3.2,2,6.45038,-7.35706,9.78436,3.20127
0.1,3.2,2,4.72792,-5.70814,7.41189,2.65529
0.25,3.2,2,3.23468,-4.31431,5.39225,2.08012
0.5,3.2,2,2.49303,-3.65288,4.42253,1.74716
1,3.2,2,1.96014,-3.19061,3.74461,1.49164
0.05,3.3,2,6.52707,-7.30433,9.7957,3.21962
0.1,3.3,2,4.7809,-5.67421,7.41981,2.66948
0.25,3.3,2,3.26586,-4.29643,5.39677,2.08909
0.5,3.3,2,2.51235,-3.64253,4.42492,1.75313
1,3.3,2,1.97073,-3.18496,3.74537,1.49533
0.05,3.4,2,6.60314,-7.25351,9.80892,3.2384
