F,n,x0,force_x,force_y,abs(force),max_height
0.05,1.9,1.9,19.2513,-16.5737,25.4027,3.29439
0.1,1.9,1.9,13.51,-11.8092,17.9437,2.75419
0.25,1.9,1.9,8.60402,-7.64643,11.5107,2.18626
0.5,1.9,1.9,6.25415,-5.60067,8.39534,1.85271
1,1.9,1.9,4.67435,-4.19935,6.28364,1.59
0.05,2,1.9,19.6335,-16.3372,25.5417,3.3336
0.1,2,1.9,13.7206,-11.6435,17.9951,2.77951
0.25,2,1.9,8.6899,-7.54498,11.5083,2.19873
0.5,2,1.9,6.2933,-5.53264,8.37948,1.859
1,2,1.9,4.69067,-4.15558,6.26668,1.59269
0.05,2.1,1.9,20.0244,-16.096,25.6916,3.37624
0.1,2.1,1.9,13.9357,-11.4763,18.053,2.80703
0.25,2.1,1.9,8.77867,-7.44448,11.5102,2.21253
0.5,2.1,1.9,6.33467,-5.46624,8.36707,1.86625
1,2.1,1.9,4.70847,-4.11337,6.25216,1.59602
0.05,2.2,1.9,20.4221,-15.8539,25.8536,3.42105
0.1,2.2,1.9,14.1543,-11.31,18.118,2.8362
0.25,2.2,1.9,8.86945,-7.34587,11.5165,2.22728
0.5,2.2,1.9,6.37763,-5.40183,8.35787,1.87419
1,2.2,1.9,4.72737,-4.0728,6.23985,1.59981
0.05,2.3,1.9,20.8227,-15.6128,26.0258,3.46829
0.1,2.3,1.9,14.3744,-11.1456,18.1892,2.86618
0.25,2.3,1.9,8.96127,-7.24952,11.5265,2.24258
0.5,2.3,1.9,6.42155,-5.33947,8.35142,1.88257
1,2.3,1.9,4.74698,-4.03384,6.22942,1.60393
0.05,2.4,1.9,21.2241,-15.3749,26.2079,3.51613
0.1,2.4,1.9,14.5944,-10.9843,18.2662,2.89669
0.25,2.4,1.9,9.05341,-7.15596,11.54,2.25815
0.5,2.4,1.9,6.46598,-5.27939,8.34751,1.89118
1,2.4,1.9,4.76703,-3.99655,6.22069,1.60824
0.05,2.5,1.9,21.6253,-15.1414,26.3992,3.56354
0.1,2.5,1.9,14.814,-10.8269,18.3487,2.92702
0.25,2.5,1.9,9.14543,-7.06528,11.5567,2.27393
0.5,2.5,1.9,6.51061,-5.22153,8.3458,1.89998
1,2.5,1.9,4.78735,-3.96084,6.21345,1.61268
0.05,2.6,1.9,22.0249,-14.9132,26.5989,3.61004
0.1,2.6,1.9,15.0319,-10.6735,18.4359,2.95742
0.25,2.6,1.9,9.23683,-6.97755,11.5761,2.28942
0.5,2.6,1.9,6.55511,-5.16586,8.34599,1.90875
1,2.6,1.9,4.80773,-3.92665,6.20749,1.61721
0.05,2.7,1.9,22.4214,-14.6909,26.8057,3.65605
0.1,2.7,1.9,15.2479,-10.5249,18.5276,2.98687
0.25,2.7,1.9,9.32739,-6.89308,11.598,2.30496
0.5,2.7,1.9,6.59935,-5.11252,8.34801,1.91741
1,2.7,1.9,4.82809,-3.89402,6.20273,1.62172
0.05,2.8,1.9,22.815,-14.4742,27.019,3.70204
0.1,2.8,1.9,15.4612,-10.3805,18.6227,3.01643
0.25,2.8,1.9,9.41678,-6.81144,11.622,2.32026
0.5,2.8,1.9,6.64311,-5.06118,8.35144,1.92618
1,2.8,1.9,4.8483,-3.86274,6.19893,1.62626
0.05,2.9,1.9,23.2042,-14.2648,27.2382,3.7475
0.1,2.9,1.9,15.6719,-10.2412,18.7214,3.04484
0.25,2.9,1.9,9.50493,-6.73306,11.6481,2.33486
0.5,2.9,1.9,6.68633,-5.01207,8.3563,1.93458
1,2.9,1.9,4.8683,-3.8329,6.19608,1.63072
0.05,3,1.9,23.5868,-14.0618,27.4604,3.79209
0.1,3,1.9,15.8787,-10.1067,18.8223,3.07252
0.25,3,1.9,9.59148,-6.65761,11.6756,2.34956
0.5,3,1.9,6.72882,-4.96493,8.36227,1.94282
1,3,1.9,4.88803,-3.80437,6.19404,1.63505
0.05,3.1,1.9,23.9658,-13.8651,27.6875,3.84227
0.1,3.1,1.9,16.0827,-9.97657,18.9258,3.09968
0.25,3.1,1.9,9.67662,-6.58484,11.7046,2.36368
0.5,3.1,1.9,6.77066,-4.9196,8.36924,1.95108
1,3.1,1.9,4.90747,-3.77697,6.19264,1.63938
0.05,3.2,1.9,24.3384,-13.6761,27.9176,3.89217
0.1,3.2,1.9,16.2829,-9.85196,19.0314,3.12654
0.25,3.2,1.9,9.76004,-6.51553,11.735,2.3775
0.5,3.2,1.9,6.81165,-4.87658,8.37733,1.95875
1,3.2,1.9,4.92654,-3.75108,6.19205,1.64357
0.05,3.3,1.9,24.7069,-13.4916,28.1506,3.93916
0.1,3.3,1.9,16.4797,-9.7302,19.1379,3.15187
0.25,3.3,1.9,9.84177,-6.44781,11.7658,2.39014
0.5,3.3,1.9,6.8518,-4.83456,8.38571,1.96655
1,3.3,1.9,4.94523,-3.72577,6.19166,1.64773
0.05,3.4,1.9,25.0676,-13.3148,28.3843,3.9838
0.1,3.4,1.9,16.6726,-9.61404,19.2459,3.18012
0.25,3.4,1.9,9.92183,-6.38351,11.798,2.40358
0.5,3.4,1.9,6.89115,-4.79481,8.39512,1.97398
1,3.4,1.9,4.96357,-3.70192,6.19203,1.65164
0.05,3.5,1.9,25.4197,-13.1436,28.6167,4.02575
0.1,3.5,1.9,16.8607,-9.50166,19.3537,3.2083
0.25,3.5,1.9,9.99997,-6.32143,11.8305,2.41625
0.5,3.5,1.9,6.92957,-4.75648,8.40495,1.98097
1,3.5,1.9,4.98149,-3.67897,6.19274,1.65564
0.05,3.6,1.9,25.7697,-12.9787,28.8535,4.06562
0.1,3.6,1.9,17.0462,-9.39342,19.463,3.23513
0.25,3.6,1.9,10.0765,-6.26168,11.8636,2.42823
0.5,3.6,1.9,6.96715,-4.71963,8.41523,1.98826
1,3.6,1.9,4.999,-3.6569,6.19378,1.65928
0.05,3.7,1.9,26.1115,-12.8196,29.0887,4.10361
0.1,3.7,1.9,17.2276,-9.28931,19.5725,3.26061
0.25,3.7,1.9,10.1514,-6.20439,11.8973,2.43938
0.5,3.7,1.9,7.0039,-4.68439,8.42604,1.99519
1,3.7,1.9,5.01614,-3.63586,6.19525,1.6629
0.05,3.8,1.9,26.4436,-12.6661,29.3206,4.13939
0.1,3.8,1.9,17.404,-9.18905,19.6809,3.28458
0.25,3.8,1.9,10.2243,-6.14938,11.9311,2.45258
0.5,3.8,1.9,7.0397,-4.65062,8.43716,2.00165
1,3.8,1.9,5.03286,-3.61575,6.19704,1.66657
0.05,3.9,1.9,26.7743,-12.5182,29.5561,4.17366
0.1,3.9,1.9,17.578,-9.09233,19.7903,3.30755
0.25,3.9,1.9,10.2957,-6.09634,11.9652,2.46533
0.5,3.9,1.9,7.07468,-4.61807,8.44853,2.00777
1,3.9,1.9,5.04916,-3.59635,6.19902,1.67012
0.05,4,1.9,27.0946,-12.3739,29.7864,4.20607
0.1,4,1.9,17.7473,-8.99826,19.8981,3.32929
0.25,4,1.9,10.3652,-6.04473,11.999,2.4774
0.5,4,1.9,7.10881,-4.58636,8.4599,2.01412
1,4,1.9,5.06508,-3.57743,6.20105,1.6734
0.05,0.4,2,44.4779,-9.8126,45.5474,5.97525
0.1,0.4,2,29.1902,-7.8718,30.233,4.64662
0.25,0.4,2,16.7694,-6.1843,17.8734,3.34331
0.5,0.4,2,11.0783,-5.30664,12.2837,2.6226
1,0.4,2,7.37949,-4.55749,8.67338,2.07788
0.05,0.5,2,32.9574,-11.8281,35.0157,5.43104
0.1,0.5,2,22.5001,-9.07523,24.2613,4.27741
0.25,0.5,2,13.6851,-6.71161,15.2423,3.12805
0.5,0.5,2,9.4733,-5.54987,10.9793,2.48179
1,0.5,2,6.59644,-4.64646,8.06861,1.98751
0.05,0.6,2,25.9895,-13.6176,29.341,4.9324
0.1,0.6,2,18.2129,-10.1945,20.8719,3.93256
0.25,0.6,2,11.5198,-7.24804,13.6103,2.92101
0.5,0.6,2,8.25207,-5.81033,10.0924,2.34468
1,0.6,2,5.9509,-4.72958,7.60146,1.89846
0.05,0.7,2,21.8873,-15.0477,26.5611,4.48281
0.1,0.7,2,15.5879,-11.1072,19.1403,3.61915
0.25,0.7,2,10.1134,-7.70142,12.7119,2.73208
0.5,0.7,2,7.41091,-6.02892,9.55351,2.21907
1,0.7,2,5.47453,-4.78632,7.27182,1.81763
0.05,0.8,2,19.5022,-16.1289,25.3076,4.0917
0.1,0.8,2,14.0206,-11.8013,18.3262,3.34568
0.25,0.8,2,9.23799,-8.04288,12.2486,2.56748
0.5,0.8,2,6.86082,-6.18045,9.23411,2.11117
1,0.8,2,5.14479,-4.81031,7.04329,1.74989
0.05,0.9,2,18.1583,-16.9122,24.8143,3.76723
0.1,0.9,2,13.1196,-12.2993,17.9832,3.11882
0.25,0.9,2,8.71317,-8.27371,12.0156,2.43349
0.5,0.9,2,6.51391,-6.26646,9.03878,2.02511
1,0.9,2,4.92696,-4.80777,6.88401,1.69753
0.05,1,2,17.453,-17.453,24.6822,3.51183
0.1,1,2,12.631,-12.631,17.8629,2.94213
0.25,1,2,8.40958,-8.40958,11.8929,2.33045
0.5,1,2,6.30073,-6.30073,8.91057,1.95991
1,1,2,4.78743,-4.78743,6.77045,1.65905
0.05,1.1,2,17.1267,-17.7852,24.6908,3.33292
0.1,1.1,2,12.3898,-12.8229,17.8307,2.81469
0.25,1.1,2,8.24205,-8.47067,11.8188,2.25489
0.5,1.1,2,6.17314,-6.29792,8.81881,1.9122
1,1.1,2,4.69986,-4.7556,6.68614,1.63133
0.05,1.2,2,17.0422,-17.9618,24.7601,3.23277
0.1,1.2,2,12.3057,-12.9115,17.8364,2.73487
0.25,1.2,2,8.16177,-8.47919,11.7691,2.20289
0.5,1.2,2,6.10163,-6.27077,8.74943,1.8784
1,1.2,2,4.64682,-4.71691,6.62135,1.61164
0.05,1.3,2,17.113,-18.0189,24.8502,3.18347
0.1,1.3,2,12.3217,-12.9221,17.8551,2.69206
0.25,1.3,2,8.13758,-8.44973,11.7311,2.17041
0.5,1.3,2,6.06674,-6.22679,8.69357,1.85563
1,1.3,2,4.61645,-4.67356,6.56916,1.59797
0.05,1.4,2,17.2853,-17.984,24.9441,3.16344
0.1,1.4,2,12.4027,-12.8742,17.8766,2.67245
0.25,1.4,2,8.15019,-8.39314,11.6992,2.15259
0.5,1.4,2,6.0562,-6.17128,8.64652,1.84149
1,1.4,2,4.60128,-4.62727,6.52559,1.58888
0.05,1.5,2,17.5268,-17.8802,25.0378,3.16217
0.1,1.5,2,12.5286,-12.7843,17.8999,2.66779
0.25,1.5,2,8.18858,-8.31817,11.6724,2.14506
0.5,1.5,2,6.06287,-6.10855,8.60655,1.83393
1,1.5,2,4.59683,-4.57949,6.48865,1.58336
0.05,1.6,2,17.8181,-17.7274,25.1346,3.17404
0.1,1.6,2,12.6851,-12.6643,17.9247,2.67336
0.25,1.6,2,8.24434,-8.23058,11.6495,2.14463
0.5,1.6,2,6.08128,-6.04124,8.57196,1.83118
1,1.6,2,4.59976,-4.53113,6.45669,1.58055
0.05,1.7,2,18.1451,-17.5398,25.2366,3.19568
0.1,1.7,2,12.8642,-12.5243,17.954,2.68635
0.25,1.7,2,8.31308,-8.1355,11.6316,2.14929
0.5,1.7,2,6.1085,-5.97183,8.54263,1.83199
1,1.7,2,4.60822,-4.48313,6.42916,1.57982
0.05,1.8,2,18.4967,-17.3271,25.3448,3.22477
0.1,1.8,2,13.0581,-12.3701,17.9871,2.70483
0.25,1.8,2,8.39042,-8.03559,11.6177,2.15756
0.5,1.8,2,6.14169,-5.90146,8.51749,1.83537
1,1.8,2,4.62051,-4.43581,6.40512,1.58065
0.05,1.9,2,18.868,-17.0991,25.4633,3.25985
0.1,1.9,2,13.2643,-12.2082,18.0272,2.72759
0.25,1.9,2,8.4747,-7.93382,11.6089,2.16857
0.5,1.9,2,6.17964,-5.83154,8.49675,1.84064
1,1.9,2,4.63581,-4.38973,6.38439,1.58266
0.05,2,2,19.2513,-16.8608,25.591,3.29967
0.1,2,2,13.4773,-12.0414,18.073,2.75345
0.25,2,2,8.56305,-7.83146,11.6042,2.18148
0.5,2,2,6.22058,-5.76254,8.47953,1.84727
1,2,2,4.6531,-4.34499,6.36634,1.58555
0.05,2.1,2,19.6437,-16.6174,25.7296,3.34313
0.1,2.1,2,13.6948,-11.8727,18.1248,2.78161
0.25,2.1,2,8.65405,-7.72972,11.6035,2.19574
0.5,2.1,2,6.26356,-5.69499,8.46552,1.85485
1,2.1,2,4.67176,-4.30172,6.35061,1.58907
0.05,2.2,2,20.0416,-16.3726,25.8791,3.38897
0.1,2.2,2,13.9155,-11.7044,18.1833,2.81124
0.25,2.2,2,8.74695,-7.62971,11.607,2.21096
0.5,2.2,2,6.30803,-5.62934,8.45463,1.86311
1,2.2,2,4.69151,-4.26012,6.3371,1.59306
0.05,2.3,2,20.4436,-16.1281,26.0396,3.43625
0.1,2.3,2,14.1378,-11.5377,18.2481,2.84184
0.25,2.3,2,8.8408,-7.53173,11.6141,2.22677
0.5,2.3,2,6.35337,-5.56564,8.4464,1.87181
1,2.3,2,4.71191,-4.22008,6.32544,1.59735
0.05,2.4,2,20.8459,-15.8866,26.2094,3.48401
0.1,2.4,2,14.3598,-11.3739,18.3185,2.87298
0.25,2.4,2,8.93479,-7.43643,11.6246,2.2428
0.5,2.4,2,6.39912,-5.50417,8.44066,1.88078
1,2.4,2,4.7327,-4.18173,6.31548,1.60188
0.05,2.5,2,21.2488,-15.6491,26.3896,3.53266
0.1,2.5,2,14.5815,-11.2136,18.3947,2.90418
0.25,2.5,2,9.02862,-7.34392,11.6383,2.25894
0.5,2.5,2,6.445,-5.4449,8.43712,1.88981
1,2.5,2,4.75371,-4.14495,6.30701,1.60651
0.05,2.6,2,21.6496,-15.4164,26.5776,3.58109
0.1,2.6,2,14.8014,-11.0572,18.4755,2.93461
0.25,2.6,2,9.12173,-7.25425,11.6546,2.27497
0.5,2.6,2,6.49071,-5.38778,8.43549,1.89894
1,2.6,2,4.77478,-4.10969,6.29984,1.6112
0.05,2.7,2,22.048,-15.1899,26.774,3.62733
0.1,2.7,2,15.0194,-10.9057,18.5612,2.96528
0.25,2.7,2,9.214,-7.16793,11.6738,2.29091
0.5,2.7,2,6.53612,-5.33306,8.43578,1.90793
1,2.7,2,4.79578,-4.07607,6.29395,1.6159
0.05,2.8,2,22.442,-14.9688,26.9761,3.6744
0.1,2.8,2,15.2345,-10.7582,18.6502,2.99492
0.25,2.8,2,9.30494,-7.08426,11.6948,2.30625
0.5,2.8,2,6.58096,-5.28024,8.43741,1.9168
1,2.8,2,4.8166,-4.04372,6.28898,1.62055
0.05,2.9,2,22.8327,-14.7555,27.1856,3.72011
0.1,2.9,2,15.4471,-10.6163,18.7435,3.02451
0.25,2.9,2,9.39466,-7.00412,11.7182,2.32151
0.5,2.9,2,6.62525,-5.22984,8.44069,1.92553
1,2.9,2,4.8372,-4.01297,6.2851,1.62516
0.05,3,2,23.219,-14.5479,27.4,3.76469
0.1,3,2,15.6565,-10.4784,18.8394,3.05271
0.25,3,2,9.48282,-6.92651,11.7431,2.33646
0.5,3,2,6.66878,-5.18117,8.44495,1.93422
1,3,2,4.85752,-3.98336,6.28193,1.62969
0.05,3.1,2,23.5997,-14.3472,27.6186,3.81628
0.1,3.1,2,15.8625,-10.3455,18.938,3.07958
0.25,3.1,2,9.56943,-6.85208,11.7697,2.35093
0.5,3.1,2,6.71159,-5.13464,8.45044,1.94246
1,3.1,2,4.87748,-3.95513,6.27956,1.63424
0.05,3.2,2,23.9754,-14.1532,27.8412,3.86715
0.1,3.2,2,16.0648,-10.2174,19.0387,3.10771
0.25,3.2,2,9.65427,-6.78055,11.7975,2.36504
0.5,3.2,2,6.75351,-5.09008,8.45688,1.95063
1,3.2,2,4.89709,-3.92818,6.27791,1.63849
0.05,3.3,2,24.3444,-13.9647,28.0654,3.91458
0.1,3.3,2,16.2633,-10.0929,19.1406,3.13331
0.25,3.3,2,9.73744,-6.7111,11.8261,2.37822
0.5,3.3,2,6.79462,-5.04681,8.46388,1.95847
1,3.3,2,4.91631,-3.90202,6.27661,1.64282
0.05,3.4,2,24.7052,-13.7845,28.2906,3.95937
0.1,3.4,2,16.4575,-9.97445,19.2442,3.16181
0.25,3.4,2,9.81877,-6.64541,11.8562,2.39159
0.5,3.4,2,6.83484,-5.00609,8.47207,1.96624
1,3.4,2,4.93515,-3.87752,6.27622,1.64685
0.05,3.5,2,25.0634,-13.6085,28.5196,4.00236
0.1,3.5,2,16.6487,-9.85851,19.3486,3.19066
0.25,3.5,2,9.89838,-6.58107,11.8865,2.40491
0.5,3.5,2,6.87415,-4.96621,8.4804,1.97339
1,3.5,2,4.95355,-3.85351,6.27592,1.65093
0.05,3.6,2,25.4143,-13.4394,28.749,4.04268
0.1,3.6,2,16.836,-9.7475,19.4542,3.21785
0.25,3.6,2,9.97635,-6.51959,11.9177,2.41716
0.5,3.6,2,6.91263,-4.92813,8.48946,1.98077
1,3.6,2,4.97156,-3.83062,6.27615,1.65477
0.05,3.7,2,25.7551,-13.2762,28.9756,4.08074
0.1,3.7,2,17.0181,-9.64072,19.5591,3.24355
0.25,3.7,2,10.0522,-6.46074,11.9494,2.42853
0.5,3.7,2,6.95012,-4.89184,8.49907,1.98784
1,3.7,2,4.98913,-3.80888,6.27686,1.6584
0.05,3.8,2,26.0945,-13.1198,29.207,4.11746
0.1,3.8,2,17.198,-9.53826,19.666,3.26815
0.25,3.8,2,10.1266,-6.40434,11.9818,2.44191
0.5,3.8,2,6.98678,-4.85712,8.50921,1.99461
1,3.8,2,5.00629,-3.78812,6.27796,1.66228
0.05,3.9,2,26.4225,-12.9667,29.4327,4.15203
0.1,3.9,2,17.3724,-9.43813,19.7707,3.29134
0.25,3.9,2,10.199,-6.34918,12.0138,2.45485
0.5,3.9,2,7.02249,-4.82308,8.51924,2.00088
1,3.9,2,5.02302,-3.76772,6.27905,1.6659
0.05,4,2,26.747,-12.8195,29.6604,4.18476
0.1,4,2,17.5442,-9.34193,19.8764,3.31343
0.25,4,2,10.2699,-6.29631,12.0463,2.46721
0.5,4,2,7.05739,-4.79056,8.52972,2.00725
1,4,2,5.03935,-3.7483,6.28051,1.66931
0.05,0.4,2.1,43.8678,-10.0295,44.9997,5.96292
0.1,0.4,2.1,28.82,-8.04194,29.921,4.63382
0.25,0.4,2.1,16.5885,-6.31575,17.7502,3.33624
0.5,0.4,2.1,10.9805,-5.42235,12.2463,2.61746
1,0.4,2.1,7.33885,-4.67958,8.70386,2.0757
0.05,0.5,2.1,32.3669,-12.1108,34.5585,5.41107
0.1,0.5,2.1,22.1164,-9.29077,23.9886,4.26218
0.25,0.5,2.1,13.4745,-6.86942,15.1245,3.11732
0.5,0.5,2.1,9.34698,-5.68166,10.9383,2.47404
1,0.5,2.1,6.53605,-4.77761,8.09602,1.98325
0.05,0.6,2.1,25.4524,-13.9521,29.0256,4.90316
0.1,0.6,2.1,17.8502,-10.446,20.6821,3.91103
0.25,0.6,2.1,11.3072,-7.42817,13.5288,2.90721
0.5,0.6,2.1,8.11679,-5.95855,10.0691,2.33448
1,0.6,2.1,5.8816,-4.87278,7.63788,1.8926
0.05,0.7,2.1,21.401,-15.4226,26.3791,4.45132
0.1,0.7,2.1,15.2512,-11.3866,19.033,3.59534
0.25,0.7,2.1,9.90914,-7.90002,12.6729,2.71524
0.5,0.7,2.1,7.27809,-6.19308,9.55641,2.20684
1,0.7,2.1,5.40461,-4.9418,7.32333,1.81047
0.05,0.8,2.1,19.0544,-16.5345,25.2281,4.05722
0.1,0.8,2.1,13.7072,-12.1029,18.2857,3.31822
0.25,0.8,2.1,9.04587,-8.258,12.2484,2.54846
0.5,0.8,2.1,6.73635,-6.36002,9.26435,2.09779
1,0.8,2.1,5.07884,-4.97667,7.11069,1.74202
0.05,0.9,2.1,17.7384,-17.3427,24.8077,3.73002
0.1,0.9,2.1,12.8253,-12.6203,17.9934,3.08946
0.25,0.9,2.1,8.53419,-8.5046,12.0483,2.41321
0.5,0.9,2.1,6.39966,-6.46,9.09325,2.01115
1,0.9,2.1,4.8665,-4.98277,6.96497,1.68946
0.05,1,2.1,17.0514,-17.9039,24.7245,3.47355
0.1,1,2.1,12.3514,-12.969,17.9095,2.91193
0.25,1,2.1,8.24227,-8.65438,11.9513,2.30982
0.5,1,2.1,6.19565,-6.50543,8.98369,1.94588
1,1,2.1,4.73187,-4.96846,6.86121,1.65095
0.05,1.1,2.1,16.7388,-18.2542,24.767,3.29497
0.1,1.1,2.1,12.1222,-13.1759,17.9039,2.78457
0.25,1.1,2.1,8.0847,-8.72713,11.8964,2.23431
0.5,1.1,2.1,6.07572,-6.51109,8.90555,1.89827
1,1.1,2.1,4.6484,-4.94078,6.78372,1.62327
0.05,1.2,2.1,16.6631,-18.4451,24.8572,3.19625
0.1,1.2,2.1,12.0468,-13.2764,17.9273,2.70557
0.25,1.2,2.1,8.01219,-8.74449,11.8601,2.18261
0.5,1.2,2.1,6.01017,-6.4899,8.84539,1.86463
1,1.2,2.1,4.59855,-4.9047,6.72329,1.60363
0.05,1.3,2.1,16.7401,-18.5135,24.9596,3.14799
0.1,1.3,2.1,12.0697,-13.2964,17.9575,2.6637
0.25,1.3,2.1,7.99433,-8.72169,11.8312,2.15066
0.5,1.3,2.1,5.98004,-6.45003,8.79567,1.8421
1,1.3,2.1,4.57073,-4.86293,6.6738,1.59002
0.05,1.4,2.1,16.9171,-18.4871,25.0592,3.12866
0.1,1.4,2.1,12.1562,-13.2555,17.9856,2.64484
0.25,1.4,2.1,8.01209,-8.66975,11.805,2.13344
0.5,1.4,2.1,5.97335,-6.39717,8.75241,1.82827
1,1.4,2.1,4.55761,-4.81742,6.63169,1.58102
0.05,1.5,2.1,17.1617,-18.3888,25.153,3.12791
0.1,1.5,2.1,12.2863,-13.1701,18.0112,2.64075
0.25,1.5,2.1,8.05461,-8.59772,11.7812,2.12645
0.5,1.5,2.1,5.98314,-6.33591,8.71445,1.82104
1,1.5,2.1,4.55483,-4.76982,6.59527,1.57561
0.05,1.6,2.1,17.4554,-18.24,25.2466,3.14031
0.1,1.6,2.1,12.4465,-13.0533,18.0362,2.64683
0.25,1.6,2.1,8.114,-8.51207,11.7598,2.12651
0.5,1.6,2.1,6.00425,-6.26939,8.6808,1.81865
1,1.6,2.1,4.55923,-4.72132,6.56334,1.57294
0.05,1.7,2.1,17.7835,-18.0539,25.3416,3.16233
0.1,1.7,2.1,12.6284,-12.9149,18.063,2.66031
0.25,1.7,2.1,8.18579,-8.41785,11.7417,2.13161
0.5,1.7,2.1,6.03375,-6.20009,8.65143,1.81979
1,1.7,2.1,4.56895,-4.67285,6.53535,1.57237
0.05,1.8,2.1,18.1377,-17.8424,25.4426,3.19176
0.1,1.8,2.1,12.826,-12.7617,18.0933,2.67926
0.25,1.8,2.1,8.26632,-8.31835,11.7272,2.14035
0.5,1.8,2.1,6.06923,-6.12957,8.62596,1.82352
1,1.8,2.1,4.58249,-4.62496,6.51072,1.57339
0.05,1.9,2.1,18.5093,-17.6134,25.5504,3.22732
0.1,1.9,2.1,13.0337,-12.5992,18.1278,2.70246
0.25,1.9,2.1,8.35265,-8.21609,11.7163,2.15174
0.5,1.9,2.1,6.10878,-6.05894,8.60395,1.82911
1,1.9,2.1,4.5987,-4.57804,6.48895,1.57558
0.05,2,2.1,18.8937,-17.3733,25.6672,3.26754
0.1,2,2.1,13.2487,-12.4313,18.1677,2.72877
0.25,2,2.1,8.44312,-8.11286,11.7092,2.16507
0.5,2,2.1,6.15131,-5.98905,8.5853,1.83606
1,2,2.1,4.61688,-4.5324,6.46979,1.57865
0.05,2.1,2.1,19.2873,-17.1279,25.7947,3.3114
0.1,2.1,2.1,13.4685,-12.2611,18.2136,2.75739
0.25,2.1,2.1,8.53623,-8.01006,11.7059,2.17976
0.5,2.1,2.1,6.19582,-5.92047,8.56973,1.84395
1,2.1,2.1,4.63643,-4.48822,6.45295,1.58236
0.05,2.2,2.1,19.6863,-16.8802,25.9325,3.35793
0.1,2.2,2.1,13.6912,-12.091,18.2658,2.78777
0.25,2.2,2.1,8.63107,-7.90873,11.7066,2.19539
0.5,2.2,2.1,6.24171,-5.85368,8.55714,1.85253
1,2.2,2.1,4.65698,-4.44563,6.43825,1.58653
0.05,2.3,2.1,20.0884,-16.6325,26.0803,3.40604
0.1,2.3,2.1,13.9151,-11.9221,18.3239,2.81901
0.25,2.3,2.1,8.72672,-7.80928,11.7107,2.2116
0.5,2.3,2.1,6.28839,-5.78877,8.54714,1.86153
1,2.3,2.1,4.67813,-4.40459,6.42537,1.59101
0.05,2.4,2.1,20.4919,-16.3872,26.2385,3.45472
0.1,2.4,2.1,14.139,-11.7557,18.3877,2.85049
0.25,2.4,2.1,8.82237,-7.71227,11.7181,2.22809
0.5,2.4,2.1,6.33534,-5.72596,8.53951,1.87078
1,2.4,2.1,4.69962,-4.3652,6.41415,1.59571
0.05,2.5,2.1,20.8948,-16.1462,26.4063,3.50332
0.1,2.5,2.1,14.3622,-11.593,18.4573,2.88214
0.25,2.5,2.1,8.91782,-7.61813,11.7287,2.24466
0.5,2.5,2.1,6.3824,-5.66542,8.53417,1.88017
1,2.5,2.1,4.72131,-4.32744,6.40449,1.60052
0.05,2.6,2.1,21.2977,-15.9093,26.5838,3.55253
0.1,2.6,2.1,14.5841,-11.4337,18.5318,2.91329
0.25,2.6,2.1,9.01255,-7.5266,11.7421,2.26104
0.5,2.6,2.1,6.42923,-5.60689,8.53066,1.88953
1,2.6,2.1,4.74301,-4.29115,6.3961,1.60537
0.05,2.7,2.1,21.6969,-15.6792,26.7692,3.60092
0.1,2.7,2.1,14.8038,-11.2797,18.6114,2.94433
0.25,2.7,2.1,9.10634,-7.4386,11.7583,2.27727
0.5,2.7,2.1,6.47571,-5.55091,8.52921,1.89881
1,2.7,2.1,4.76463,-4.25659,6.38907,1.61027
0.05,2.8,2.1,22.0937,-15.4538,26.962,3.64747
0.1,2.8,2.1,15.0212,-11.1289,18.6946,2.97484
0.25,2.8,2.1,9.19883,-7.35277,11.7763,2.29338
0.5,2.8,2.1,6.5216,-5.49652,8.52895,1.90796
1,2.8,2.1,4.78604,-4.22313,6.38287,1.6151
0.05,2.9,2.1,22.4853,-15.2369,27.1615,3.69337
0.1,2.9,2.1,15.2354,-10.9846,18.7824,3.00472
0.25,2.9,2.1,9.28995,-7.27115,11.7971,2.30889
0.5,2.9,2.1,6.56686,-5.44503,8.53065,1.9169
1,2.9,2.1,4.80722,-4.19161,6.37801,1.61987
0.05,3,2.1,22.8727,-15.0241,27.3658,3.7401
0.1,3,2.1,15.4464,-10.8433,18.8724,3.03334
0.25,3,2.1,9.37948,-7.19142,11.8191,2.32413
0.5,3,2.1,6.61136,-5.39484,8.53313,1.92581
1,3,2.1,4.82806,-4.16093,6.37366,1.6246
0.05,3.1,2.1,23.2551,-14.8199,27.5759,3.79217
0.1,3.1,2.1,15.6541,-10.708,18.9661,3.06147
0.25,3.1,2.1,9.46745,-7.11549,11.8433,2.33864
0.5,3.1,2.1,6.65508,-5.34724,8.53716,1.9343
1,3.1,2.1,4.84857,-4.13197,6.37038,1.62918
0.05,3.2,2.1,23.6302,-14.6215,27.788,3.84289
0.1,3.2,2.1,15.8577,-10.5767,19.0613,3.08946
0.25,3.2,2.1,9.55358,-7.04188,11.8684,2.35343
0.5,3.2,2.1,6.69791,-5.30117,8.54193,1.94258
1,3.2,2.1,4.86869,-4.10397,6.36763,1.6336
0.05,3.3,2.1,24.0006,-14.4295,28.0043,3.89119
0.1,3.3,2.1,16.058,-10.45,19.1588,3.11545
0.25,3.3,2.1,9.63806,-6.97107,11.8949,2.36681
0.5,3.3,2.1,6.7399,-5.25696,8.54762,1.9508
1,3.3,2.1,4.88841,-4.07716,6.36552,1.63801
