F,n,x0,force_x,force_y,abs(force),max_height
0.05,3.9,2.3,25.3104,-13.7242,28.7919,4.4763
0.1,3.9,2.3,18.1236,-10.3482,20.8699,3.67402
0.25,3.9,2.3,11.774,-7.47085,13.9442,2.81543
0.5,3.9,2.3,8.54694,-6.10044,10.5007,2.30221
1,3.9,2.3,6.19617,-5.10275,8.02686,1.89275
0.05,4,2.3,25.5741,-13.6258,28.9775,4.49684
0.1,4,2.3,18.3048,-10.2847,20.9962,3.689
0.25,4,2.3,11.8788,-7.4387,14.0157,2.82493
0.5,4,2.3,8.61014,-6.08348,10.5424,2.30861
1,4,2.3,6.22955,-5.09383,8.04701,1.89687
0.05,0,2.4,47.2006,-6.82933,47.6921,5.31723
0.1,0,2.4,27.9092,-5.75863,28.4971,4.06478
0.25,0,2.4,14.3575,-4.65514,15.0933,2.88201
0.5,0,2.4,9.02254,-4.00973,9.87341,2.25809
1,0,2.4,5.94471,-3.49538,6.89618,1.80862
0.05,0.1,2.4,27.4763,-12.9364,30.3694,4.50212
0.1,0.1,2.4,17.3793,-9.59331,19.8512,3.49097
0.25,0.1,2.4,9.85867,-6.69536,11.9173,2.53387
0.5,0.1,2.4,6.70784,-5.25886,8.52354,2.03002
1,0.1,2.4,4.79688,-4.24884,6.40802,1.66979
0.05,0.2,2.4,20.2637,-15.8893,25.7505,3.85613
0.1,0.2,2.4,13.5472,-11.5079,17.7752,3.04458
0.25,0.2,2.4,8.24777,-7.74591,11.3148,2.27259
0.5,0.2,2.4,5.89697,-5.91365,8.35137,1.86445
1,0.2,2.4,4.40574,-4.65061,6.40614,1.57156
0.05,0.3,2.4,17.2176,-17.6548,24.6604,3.31642
0.1,0.3,2.4,11.928,-12.6797,17.4084,2.67327
0.25,0.3,2.4,7.58069,-8.40744,11.3204,2.07149
0.5,0.3,2.4,5.5741,-6.33473,8.43797,1.74674
1,0.3,2.4,4.26003,-4.91413,6.50358,1.5084
0.05,0.4,2.4,15.9119,-18.707,24.5589,2.94126
0.1,0.4,2.4,11.2505,-13.4022,17.4984,2.4542
0.25,0.4,2.4,7.32408,-8.83447,11.4756,1.96549
0.5,0.4,2.4,5.4666,-6.61644,8.5826,1.69331
1,0.4,2.4,4.22405,-5.09618,6.61919,1.48792
0.05,0.5,2.4,15.3962,-19.296,24.6856,2.87336
0.1,0.5,2.4,11.0109,-13.8296,17.6776,2.43882
0.25,0.5,2.4,7.26427,-9.10689,11.6493,1.98541
0.5,0.5,2.4,5.46454,-6.8067,8.72883,1.71965
1,0.5,2.4,4.2426,-5.22528,6.73076,1.50851
0.05,0.6,2.4,15.2652,-19.5753,24.8238,2.99963
0.1,0.6,2.4,10.9895,-14.0568,17.8427,2.53735
0.25,0.6,2.4,7.30535,-9.273,11.8049,2.05122
0.5,0.6,2.4,5.51762,-6.93407,8.86146,1.76419
1,0.6,2.4,4.29003,-5.31818,6.83282,1.53568
0.05,0.7,2.4,15.3306,-19.6469,24.9204,3.10967
0.1,0.7,2.4,11.0804,-14.1453,17.9684,2.62402
0.25,0.7,2.4,7.39912,-9.36345,11.934,2.11037
0.5,0.7,2.4,5.59994,-7.01639,8.97714,1.80524
1,0.7,2.4,4.35291,-5.38532,6.92456,1.56154
0.05,0.8,2.4,15.5009,-19.5773,24.9709,3.2064
0.1,0.8,2.4,11.2311,-14.1365,18.0548,2.70054
0.25,0.8,2.4,7.5207,-9.39883,12.0374,2.16318
0.5,0.8,2.4,5.69777,-7.06549,9.07666,1.84243
1,0.8,2.4,4.42398,-5.43358,7.0068,1.58544
0.05,0.9,2.4,15.7332,-19.4179,24.9918,3.29264
0.1,0.9,2.4,11.4159,-14.0621,18.1126,2.76881
0.25,0.9,2.4,7.65743,-9.39475,12.1201,2.2106
0.5,0.9,2.4,5.80387,-7.09019,9.16273,1.87616
1,0.9,2.4,4.49935,-5.46796,7.08116,1.60745
0.05,1,2.4,16.0013,-19.2015,24.9948,3.37038
0.1,1,2.4,11.6195,-13.9434,18.1503,2.83024
0.25,1,2.4,7.80144,-9.36173,12.1862,2.25338
0.5,1,2.4,5.91358,-7.0963,9.23731,1.90685
1,1,2.4,4.57651,-5.49181,7.14873,1.62772
0.05,1.1,2.4,16.2874,-18.947,24.9853,3.44077
0.1,1.1,2.4,11.8313,-13.7933,18.1724,2.88577
0.25,1.1,2.4,7.9471,-9.30623,12.2377,2.29208
0.5,1.1,2.4,6.02336,-7.08716,9.301,1.93476
1,1.1,2.4,4.65338,-5.50684,7.20966,1.64641
0.05,1.2,2.4,16.5952,-18.685,24.9906,3.50608
0.1,1.2,2.4,12.0528,-13.6305,18.1951,2.93685
0.25,1.2,2.4,8.09419,-9.2371,12.2817,2.32747
0.5,1.2,2.4,6.13244,-7.06712,9.35687,1.96038
1,1.2,2.4,4.72927,-5.51509,7.26513,1.66364
0.05,1.3,2.4,16.915,-18.4212,25.0092,3.56682
0.1,1.3,2.4,12.2797,-13.462,18.2213,2.98404
0.25,1.3,2.4,8.24121,-9.15907,12.321,2.35999
0.5,1.3,2.4,6.23978,-7.03871,9.40629,1.98383
1,1.3,2.4,4.80341,-5.51767,7.31557,1.67958
0.05,1.4,2.4,17.2424,-18.1611,25.0425,3.6229
0.1,1.4,2.4,12.5101,-13.293,18.2539,3.02794
0.25,1.4,2.4,8.38776,-9.07626,12.3585,2.39006
0.5,1.4,2.4,6.34507,-7.00437,9.45098,2.00549
1,1.4,2.4,4.8755,-5.51568,7.36161,1.69435
0.05,1.5,2.4,17.5738,-17.9076,25.0902,3.67641
0.1,1.5,2.4,12.7425,-13.1268,18.2943,3.06927
0.25,1.5,2.4,8.5336,-8.9917,12.3965,2.418
0.5,1.5,2.4,6.44827,-6.96617,9.49251,2.02555
1,1.5,2.4,4.94539,-5.5101,7.40393,1.70807
0.05,1.6,2.4,17.9077,-17.663,25.1529,3.72611
0.1,1.6,2.4,12.9761,-12.9656,18.3436,3.10765
0.25,1.6,2.4,8.67892,-8.90772,12.4367,2.44415
0.5,1.6,2.4,6.54967,-6.92592,9.5324,2.04426
1,1.6,2.4,5.01323,-5.50191,7.44335,1.72086
0.05,1.7,2.4,18.2415,-17.4274,25.2283,3.77344
0.1,1.7,2.4,13.2095,-12.81,18.4007,3.14407
0.25,1.7,2.4,8.82312,-8.82526,12.4793,2.4687
0.5,1.7,2.4,6.64909,-6.88463,9.57124,2.06173
1,1.7,2.4,5.07892,-5.49166,7.48023,1.73281
0.05,1.8,2.4,18.5746,-17.2012,25.316,3.81835
0.1,1.8,2.4,13.4423,-12.6605,18.4657,3.17857
0.25,1.8,2.4,8.96632,-8.74528,12.525,2.49183
0.5,1.8,2.4,6.74683,-6.84332,9.60993,2.07814
1,1.8,2.4,5.14272,-5.48011,7.51526,1.74403
0.05,1.9,2.4,18.9055,-16.9841,25.4141,3.86102
0.1,1.9,2.4,13.6733,-12.5169,18.5373,3.21125
0.25,1.9,2.4,9.10799,-8.66798,12.5734,2.51372
0.5,1.9,2.4,6.84266,-6.80244,9.64858,2.09359
1,1.9,2.4,5.20448,-5.46754,7.54855,1.75456
0.05,2,2.4,19.2344,-16.7762,25.5227,3.90185
0.1,2,2.4,13.903,-12.3796,18.6158,3.24232
0.25,2,2.4,9.24847,-8.59386,12.6249,2.53444
0.5,2,2.4,6.93693,-6.76257,9.6878,2.10821
1,2,2.4,5.26456,-5.45449,7.58071,1.7645
0.05,2.1,2.4,19.5589,-16.5761,25.6382,3.94088
0.1,2.1,2.4,14.1295,-12.2474,18.6987,3.27219
0.25,2.1,2.4,9.38664,-8.52234,12.6783,2.55411
0.5,2.1,2.4,7.02902,-6.72356,9.72694,2.12205
1,2.1,2.4,5.32252,-5.44086,7.61132,1.77388
0.05,2.2,2.4,19.8808,-16.3845,25.7624,3.97806
0.1,2.2,2.4,14.3542,-12.121,18.7872,3.30039
0.25,2.2,2.4,9.5234,-8.454,12.7344,2.57289
0.5,2.2,2.4,7.11962,-6.686,9.76686,2.13517
1,2.2,2.4,5.37898,-5.42724,7.64123,1.78276
0.05,2.3,2.4,20.1993,-16.2009,25.8937,4.01337
0.1,2.3,2.4,14.5763,-11.9999,18.8804,3.32723
0.25,2.3,2.4,9.65839,-8.38861,12.7927,2.59085
0.5,2.3,2.4,7.20853,-6.64985,9.80731,2.1476
1,2.3,2.4,5.43379,-5.41366,7.67032,1.79116
0.05,2.4,2.4,20.5137,-16.0244,26.0306,4.04724
0.1,2.4,2.4,14.7956,-11.8837,18.9771,3.35311
0.25,2.4,2.4,9.79134,-8.3259,12.8527,2.60789
0.5,2.4,2.4,7.29564,-6.61503,9.8481,2.15947
1,2.4,2.4,5.48699,-5.40016,7.69863,1.7992
0.05,2.5,2.4,20.8247,-15.855,26.1735,4.08013
0.1,2.5,2.4,15.0124,-11.7723,19.0777,3.37794
0.25,2.5,2.4,9.92253,-8.26596,12.9144,2.6242
0.5,2.5,2.4,7.38117,-6.58171,9.88942,2.17085
1,2.5,2.4,5.53873,-5.38693,7.72635,1.80682
0.05,2.6,2.4,21.1321,-15.6922,26.3213,4.11179
0.1,2.6,2.4,15.2265,-11.6654,19.1814,3.40217
0.25,2.6,2.4,10.0519,-8.20856,12.9777,2.6398
0.5,2.6,2.4,7.46503,-6.54975,9.93106,2.1817
1,2.6,2.4,5.58903,-5.37395,7.75349,1.81409
0.05,2.7,2.4,21.4354,-15.5356,26.4733,4.14253
0.1,2.7,2.4,15.4376,-11.5625,19.2876,3.42514
0.25,2.7,2.4,10.1791,-8.15352,13.042,2.65485
0.5,2.7,2.4,7.54721,-6.51915,9.97294,2.19217
1,2.7,2.4,5.63781,-5.36122,7.77995,1.82103
0.05,2.8,2.4,21.7351,-15.3849,26.6291,4.17219
0.1,2.8,2.4,15.6461,-11.4637,19.3963,3.44692
0.25,2.8,2.4,10.3044,-8.10077,13.1074,2.66925
0.5,2.8,2.4,7.62778,-6.48985,10.015,2.20215
1,2.8,2.4,5.68534,-5.34891,7.80602,1.82769
0.05,2.9,2.4,22.0307,-15.2396,26.788,4.20067
0.1,2.9,2.4,15.8516,-11.3686,19.5069,3.46834
0.25,2.9,2.4,10.4277,-8.05014,13.1736,2.68327
0.5,2.9,2.4,7.70665,-6.46176,10.0572,2.21165
1,2.9,2.4,5.73148,-5.33688,7.83148,1.83409
0.05,3,2.4,22.323,-15.0997,26.9503,4.22803
0.1,3,2.4,16.0547,-11.2771,19.6195,3.48887
0.25,3,2.4,10.5493,-8.00164,13.2406,2.69662
0.5,3,2.4,7.78411,-6.43496,10.0996,2.22087
1,3,2.4,5.77645,-5.32525,7.85657,1.84021
0.05,3.1,2.4,22.6113,-14.9646,27.1148,4.25451
0.1,3.1,2.4,16.2548,-11.1887,19.7334,3.50873
0.25,3.1,2.4,10.6688,-7.95491,13.308,2.70941
0.5,3.1,2.4,7.85967,-6.409,10.1415,2.22969
1,3.1,2.4,5.81928,-5.31285,7.87975,1.84596
0.05,3.2,2.4,22.8963,-14.8342,27.2818,4.28003
0.1,3.2,2.4,16.4526,-11.1037,19.8489,3.52819
0.25,3.2,2.4,10.7865,-7.91015,13.3761,2.72182
0.5,3.2,2.4,7.93405,-6.38444,10.1838,2.23827
1,3.2,2.4,5.86184,-5.30198,7.90393,1.85161
0.05,3.3,2.4,23.1779,-14.7084,27.4508,4.3049
0.1,3.3,2.4,16.6477,-11.0216,19.9655,3.54696
0.25,3.3,2.4,10.9025,-7.86713,13.4446,2.73394
0.5,3.3,2.4,8.00692,-6.36089,10.226,2.24655
1,3.3,2.4,5.9033,-5.29145,7.9277,1.85703
0.05,3.4,2.4,23.4558,-14.5866,27.6214,4.32912
0.1,3.4,2.4,16.8402,-10.9424,20.083,3.56502
0.25,3.4,2.4,11.0165,-7.82569,13.5132,2.74559
0.5,3.4,2.4,8.07829,-6.33831,10.2681,2.25449
1,3.4,2.4,5.94363,-5.2812,7.95097,1.86226
0.05,3.5,2.4,23.7302,-14.4689,27.7934,4.35308
0.1,3.5,2.4,17.03,-10.8658,20.2012,3.58234
0.25,3.5,2.4,11.1287,-7.78579,13.5819,2.75685
0.5,3.5,2.4,8.14809,-6.31653,10.3097,2.26209
1,3.5,2.4,5.98218,-5.27042,7.97269,1.86724
0.05,3.6,2.4,24.0011,-14.3548,27.9662,4.37607
0.1,3.6,2.4,17.2173,-10.7917,20.3198,3.59926
0.25,3.6,2.4,11.2391,-7.74733,13.6506,2.76767
0.5,3.6,2.4,8.21659,-6.29576,10.3513,2.2695
1,3.6,2.4,6.02032,-5.26079,7.99501,1.87211
0.05,3.7,2.4,24.2693,-14.2445,28.1408,4.39756
0.1,3.7,2.4,17.4025,-10.7201,20.4394,3.61565
0.25,3.7,2.4,11.348,-7.71036,13.7195,2.77814
0.5,3.7,2.4,8.28376,-6.27579,10.3926,2.27665
1,3.7,2.4,6.05699,-5.25077,8.01609,1.87674
0.05,3.8,2.4,24.5345,-14.1377,28.3163,4.41997
0.1,3.8,2.4,17.5855,-10.6509,20.5594,3.63175
0.25,3.8,2.4,11.4552,-7.67475,13.7885,2.78829
0.5,3.8,2.4,8.34968,-6.25671,10.4338,2.28369
1,3.8,2.4,6.09338,-5.24187,8.03782,1.88127
0.05,3.9,2.4,24.7962,-14.034,28.4922,4.44072
0.1,3.9,2.4,17.7658,-10.5837,20.6795,3.64712
0.25,3.9,2.4,11.5606,-7.64033,13.8572,2.7983
0.5,3.9,2.4,8.41412,-6.2383,10.4744,2.29042
1,3.9,2.4,6.12877,-5.2331,8.05898,1.88566
0.05,4,2.4,25.0551,-13.9335,28.6688,4.46112
0.1,4,2.4,17.9441,-10.5188,20.7999,3.66264
0.25,4,2.4,11.6644,-7.60714,13.9258,2.80799
0.5,4,2.4,8.47744,-6.22065,10.5149,2.29694
1,4,2.4,6.16269,-5.22394,8.07888,1.88985
0.05,0,2.5,47.2004,-7.05183,47.7242,5.31722
0.1,0,2.5,27.9091,-5.95188,28.5366,4.06477
0.25,0,2.5,14.3574,-4.81894,15.1446,2.88201
0.5,0,2.5,9.02248,-4.15688,9.93403,2.25809
1,0,2.5,5.94471,-3.63095,6.96587,1.80862
0.05,0.1,2.5,27.3047,-13.2837,30.3644,4.49458
0.1,0.1,2.5,17.2781,-9.86704,19.897,3.48534
0.25,0.1,2.5,9.80881,-6.90427,11.9951,2.53006
0.5,0.1,2.5,6.67906,-5.43511,8.61106,2.02726
1,0.1,2.5,4.78095,-4.4028,6.49939,1.6679
0.05,0.2,2.5,20.0445,-16.2964,25.8332,3.84291
0.1,0.2,2.5,13.4122,-11.8206,17.8777,3.0346
0.25,0.2,2.5,8.17797,-7.97695,11.4241,2.26576
0.5,0.2,2.5,5.85549,-6.10447,8.4588,1.85948
1,0.2,2.5,4.38226,-4.81415,6.51001,1.5681
0.05,0.3,2.5,16.9798,-18.0923,24.8122,3.29924
0.1,0.3,2.5,11.7769,-13.0123,17.5503,2.65996
0.25,0.3,2.5,7.4996,-8.64995,11.4484,2.06197
0.5,0.3,2.5,5.52485,-6.53337,8.55622,1.73971
1,0.3,2.5,4.23177,-5.08315,6.6141,1.50346
0.05,0.4,2.5,15.6627,-19.1578,24.7456,2.92048
0.1,0.4,2.5,11.0882,-13.7434,17.6587,2.43723
0.25,0.4,2.5,7.23456,-9.08201,11.6113,1.9533
0.5,0.4,2.5,5.41137,-6.81882,8.70512,1.68409
1,0.4,2.5,4.19215,-5.26825,6.73265,1.48139
0.05,0.5,2.5,15.137,-19.7494,24.8831,2.8472
0.1,0.5,2.5,10.839,-14.1724,17.8421,2.41798
0.25,0.5,2.5,7.16737,-9.35535,11.7853,1.97072
0.5,0.5,2.5,5.40403,-7.01017,8.85133,1.70906
1,0.5,2.5,4.20758,-5.39877,6.84474,1.50165
0.05,0.6,2.5,14.9957,-20.0254,25.0178,2.97211
0.1,0.6,2.5,10.8082,-14.3967,18.0022,2.51547
0.25,0.6,2.5,7.20131,-9.51966,11.9366,2.03591
0.5,0.6,2.5,5.45206,-7.13679,8.98102,1.75329
1,0.6,2.5,4.25214,-5.49198,6.94569,1.52875
0.05,0.7,2.5,15.0509,-20.0898,25.1023,3.08099
0.1,0.7,2.5,10.8901,-14.4797,18.1179,2.60123
0.25,0.7,2.5,7.28829,-9.60664,12.0585,2.09449
0.5,0.7,2.5,5.52955,-7.21712,9.09191,1.79402
1,0.7,2.5,4.31233,-5.55865,7.03525,1.55451
0.05,0.8,2.5,15.2116,-20.0115,25.1367,3.17675
0.1,0.8,2.5,11.0323,-14.4641,18.1913,2.677
0.25,0.8,2.5,7.40332,-9.63744,12.1528,2.14679
0.5,0.8,2.5,5.62265,-7.26334,9.18533,1.8309
1,0.8,2.5,4.38083,-5.60582,7.11455,1.57829
0.05,0.9,2.5,15.4347,-19.843,25.1392,3.26218
0.1,0.9,2.5,11.2092,-14.3826,18.2348,2.74463
0.25,0.9,2.5,7.53381,-9.62824,12.2254,2.19377
0.5,0.9,2.5,5.72418,-7.28458,9.26452,1.86436
1,0.9,2.5,4.45375,-5.63869,7.18545,1.60019
0.05,1,2.5,15.6942,-19.6177,25.123,3.33927
0.1,1,2.5,11.4054,-14.2567,18.2575,2.80554
0.25,1,2.5,7.67185,-9.58981,12.281,2.23618
0.5,1,2.5,5.82946,-7.28682,9.33168,1.89479
1,1,2.5,4.52848,-5.66061,7.24911,1.62036
0.05,1.1,2.5,15.9727,-19.3554,25.095,3.40916
0.1,1.1,2.5,11.6107,-14.1002,18.2654,2.86068
0.25,1.1,2.5,7.81213,-9.52918,12.3221,2.27459
0.5,1.1,2.5,5.93506,-7.27367,9.38783,1.92251
1,1.1,2.5,4.60309,-5.67348,7.30595,1.63893
0.05,1.2,2.5,16.2732,-19.0865,25.0821,3.47396
0.1,1.2,2.5,11.826,-13.9318,18.2743,2.91145
0.25,1.2,2.5,7.95425,-9.45524,12.356,2.30975
0.5,1.2,2.5,6.04021,-7.24958,9.43613,1.94789
1,1.2,2.5,4.67681,-5.67937,7.35715,1.65608
0.05,1.3,2.5,16.5858,-18.8163,25.0827,3.53408
0.1,1.3,2.5,12.0472,-13.7581,18.2872,2.95856
0.25,1.3,2.5,8.0968,-9.37292,12.3859,2.34211
0.5,1.3,2.5,6.14393,-7.2173,9.47825,1.97122
1,1.3,2.5,4.74891,-5.67946,7.40327,1.67194
0.05,1.4,2.5,16.906,-18.5503,25.0983,3.5907
0.1,1.4,2.5,12.2723,-13.5846,18.3072,3.00215
0.25,1.4,2.5,8.23931,-9.28636,12.4146,2.37206
0.5,1.4,2.5,6.24596,-7.17937,9.51606,1.99277
1,1.4,2.5,4.81912,-5.67497,7.44508,1.68664
0.05,1.5,2.5,17.2308,-18.2917,25.1294,3.64305
0.1,1.5,2.5,12.4998,-13.4146,18.3357,3.04338
0.25,1.5,2.5,8.38165,-9.19867,12.4446,2.39996
0.5,1.5,2.5,6.34635,-7.138,9.5513,2.01278
1,1.5,2.5,4.88739,-5.66701,7.48342,1.70031
0.05,1.6,2.5,17.5571,-18.0415,25.1743,3.69321
0.1,1.6,2.5,12.7281,-13.2495,18.3726,3.08179
0.25,1.6,2.5,8.5233,-9.11157,12.4767,2.42607
0.5,1.6,2.5,6.44496,-7.09468,9.58499,2.03145
1,1.6,2.5,4.95361,-5.65637,7.51883,1.71305
0.05,1.7,2.5,17.8846,-17.8013,25.2338,3.74007
0.1,1.7,2.5,12.9569,-13.0906,18.4186,3.11806
0.25,1.7,2.5,8.66454,-9.02666,12.5122,2.45066
0.5,1.7,2.5,6.54219,-7.05085,9.61846,2.04893
1,1.7,2.5,5.01808,-5.64399,7.5522,1.72498
0.05,1.8,2.5,18.2107,-17.5704,25.3051,3.78481
0.1,1.8,2.5,13.1847,-12.9378,18.4722,3.15236
0.25,1.8,2.5,8.80459,-8.94423,12.5507,2.47387
0.5,1.8,2.5,6.63769,-7.00708,9.65184,2.06528
1,1.8,2.5,5.08062,-5.63029,7.58372,1.73617
0.05,1.9,2.5,18.5349,-17.3489,25.3875,3.82737
0.1,1.9,2.5,13.4111,-12.7912,18.533,3.18504
0.25,1.9,2.5,8.94346,-8.86478,12.5924,2.49564
0.5,1.9,2.5,6.73163,-6.96404,9.68569,2.08075
1,1.9,2.5,5.14138,-5.61577,7.61385,1.7467
0.05,2,2.5,18.8565,-17.1364,25.4799,3.86793
0.1,2,2.5,13.6357,-12.6506,18.6003,3.21611
0.25,2,2.5,9.08085,-8.7884,12.6372,2.51639
0.5,2,2.5,6.82393,-6.92204,9.72011,2.09537
1,2,2.5,5.20037,-5.60074,7.64279,1.75662
0.05,2.1,2.5,19.1757,-16.9331,25.582,3.90675
0.1,2.1,2.5,13.8586,-12.5162,18.674,3.24566
0.25,2.1,2.5,9.21699,-8.71532,12.685,2.53616
0.5,2.1,2.5,6.91482,-6.88145,9.75546,2.10925
1,2.1,2.5,5.25787,-5.58561,7.671,1.76602
0.05,2.2,2.5,19.4905,-16.7374,25.6909,3.94397
0.1,2.2,2.5,14.0784,-12.3869,18.752,3.27421
0.25,2.2,2.5,9.35095,-8.645,12.7348,2.55493
0.5,2.2,2.5,7.00377,-6.84207,9.79116,2.12243
1,2.2,2.5,5.31349,-5.57027,7.69812,1.7749
0.05,2.3,2.5,19.8028,-16.55,25.808,3.97957
0.1,2.3,2.5,14.2963,-12.2633,18.8354,3.30112
0.25,2.3,2.5,9.48355,-8.57788,12.7874,2.57286
0.5,2.3,2.5,7.09136,-6.80433,9.82783,2.13499
1,2.3,2.5,5.36778,-5.55521,7.72486,1.78339
0.05,2.4,2.5,20.1112,-16.3701,25.9314,4.0136
0.1,2.4,2.5,14.5115,-12.1447,18.9229,3.32694
0.25,2.4,2.5,9.61426,-8.51357,12.8419,2.59013
0.5,2.4,2.5,7.17728,-6.76805,9.86509,2.14693
1,2.4,2.5,5.42052,-5.54033,7.75096,1.7914
0.05,2.5,2.5,20.4158,-16.1972,26.0606,4.04617
0.1,2.5,2.5,14.724,-12.0309,19.0141,3.35173
0.25,2.5,2.5,9.74316,-8.452,12.8983,2.60655
0.5,2.5,2.5,7.26166,-6.73331,9.90298,2.1583
1,2.5,2.5,5.47183,-5.52576,7.77657,1.79909
0.05,2.6,2.5,20.7171,-16.0312,26.1953,4.07757
0.1,2.6,2.5,14.934,-11.9217,19.1089,3.37563
0.25,2.6,2.5,9.87033,-8.39309,12.9564,2.62219
0.5,2.6,2.5,7.34452,-6.70005,9.94146,2.16924
1,2.6,2.5,5.52178,-5.51156,7.80175,1.80637
0.05,2.7,2.5,21.0148,-15.8715,26.3349,4.10804
0.1,2.7,2.5,15.1414,-11.8168,19.2067,3.39888
0.25,2.7,2.5,9.99561,-8.33662,13.0158,2.63725
0.5,2.7,2.5,7.42586,-6.66824,9.98043,2.17971
1,2.7,2.5,5.57042,-5.49776,7.82655,1.81337
0.05,2.8,2.5,21.3086,-15.7177,26.4783,4.13746
0.1,2.8,2.5,15.3459,-11.7158,19.3069,3.42111
0.25,2.8,2.5,10.119,-8.28246,13.0764,2.65178
0.5,2.8,2.5,7.50554,-6.63772,10.0196,2.18979
1,2.8,2.5,5.61773,-5.48436,7.85093,1.82007
0.05,2.9,2.5,21.5988,-15.5696,26.6255,4.16632
0.1,2.9,2.5,15.5479,-11.6187,19.4096,3.44252
0.25,2.9,2.5,10.2406,-8.23052,13.1381,2.66572
0.5,2.9,2.5,7.58375,-6.60854,10.0591,2.19948
1,2.9,2.5,5.66379,-5.47138,7.87493,1.82649
0.05,3,2.5,21.8855,-15.4268,26.7761,4.19382
0.1,3,2.5,15.7473,-11.5252,19.5143,3.46303
0.25,3,2.5,10.3603,-8.18062,13.2007,2.67933
0.5,3,2.5,7.66035,-6.58044,10.0987,2.20874
1,3,2.5,5.70798,-5.45789,7.89744,1.83258
0.05,3.1,2.5,22.1682,-15.2889,26.9291,4.22044
0.1,3.1,2.5,15.9438,-11.435,19.6205,3.48277
0.25,3.1,2.5,10.478,-8.13267,13.2638,2.69215
0.5,3.1,2.5,7.73553,-6.5537,10.1385,2.21763
1,3.1,2.5,5.75164,-5.44574,7.9207,1.83851
0.05,3.2,2.5,22.4476,-15.1559,27.0849,4.24595
0.1,3.2,2.5,16.1378,-11.3481,19.7284,3.50202
0.25,3.2,2.5,10.5941,-8.08663,13.3277,2.70476
0.5,3.2,2.5,7.80929,-6.52809,10.1785,2.22622
1,3.2,2.5,5.79415,-5.43402,7.9436,1.8442
0.05,3.3,2.5,22.724,-15.0276,27.2435,4.27066
0.1,3.3,2.5,16.3296,-11.2643,19.8379,3.52068
0.25,3.3,2.5,10.7085,-8.04241,13.3922,2.71675
0.5,3.3,2.5,7.8817,-6.5036,10.2185,2.23457
1,3.3,2.5,5.83572,-5.42279,7.96632,1.84967
0.05,3.4,2.5,22.9969,-14.9034,27.4038,4.29487
0.1,3.4,2.5,16.5189,-11.1833,19.9484,3.53914
0.25,3.4,2.5,10.8211,-7.99982,13.4571,2.72847
0.5,3.4,2.5,7.95264,-6.48002,10.2584,2.24263
1,3.4,2.5,5.87562,-5.41115,7.98771,1.85488
0.05,3.5,2.5,23.2662,-14.7832,27.5655,4.31838
0.1,3.5,2.5,16.7055,-11.105,20.0598,3.55672
0.25,3.5,2.5,10.9319,-7.95879,13.5222,2.73986
0.5,3.5,2.5,8.02224,-6.4575,10.2983,2.25038
1,3.5,2.5,5.91498,-5.40058,8.00958,1.85997
0.05,3.6,2.5,23.5324,-14.6669,27.7289,4.34128
0.1,3.6,2.5,16.8898,-11.0294,20.172,3.57335
0.25,3.6,2.5,11.041,-7.91927,13.5875,2.75087
0.5,3.6,2.5,8.09042,-6.43585,10.338,2.25787
1,3.6,2.5,5.95338,-5.39041,8.03114,1.8649
0.05,3.7,2.5,23.7956,-14.5543,27.8937,4.36409
0.1,3.7,2.5,17.0718,-10.9562,20.285,3.59018
0.25,3.7,2.5,11.1485,-7.88117,13.6529,2.76149
0.5,3.7,2.5,8.1573,-6.41504,10.3776,2.26507
1,3.7,2.5,5.99033,-5.37993,8.05156,1.86959
0.05,3.8,2.5,24.0554,-14.4451,28.0593,4.38508
0.1,3.8,2.5,17.2513,-10.8853,20.3985,3.60613
0.25,3.8,2.5,11.2543,-7.8444,13.7184,2.77175
0.5,3.8,2.5,8.2229,-6.39511,10.417,2.27206
1,3.8,2.5,6.02684,-5.37045,8.07246,1.87421
0.05,3.9,2.5,24.3129,-14.3395,28.2265,4.40687
0.1,3.9,2.5,17.4291,-10.8167,20.5128,3.62169
0.25,3.9,2.5,11.3587,-7.80902,13.7841,2.78159
0.5,3.9,2.5,8.28733,-6.37597,10.4562,2.27889
1,3.9,2.5,6.062,-5.36066,8.09225,1.87861
0.05,4,2.5,24.5669,-14.2368,28.3939,4.4267
0.1,4,2.5,17.6043,-10.7502,20.6271,3.63695
0.25,4,2.5,11.4614,-7.77479,13.8496,2.79131
0.5,4,2.5,8.35046,-6.35755,10.4952,2.28552
1,4,2.5,6.09679,-5.35171,8.11244,1.88291
0.05,0,2.6,47.1996,-7.27265,47.7567,5.3172
0.1,0,2.6,27.9087,-6.14375,28.5769,4.06476
0.25,0,2.6,14.3573,-4.98175,15.1971,2.882
0.5,0,2.6,9.02244,-4.30334,9.99616,2.25809
1,0,2.6,5.94474,-3.76618,7.03733,1.80863
0.05,0.1,2.6,27.1421,-13.626,30.3704,4.48758
0.1,0.1,2.6,17.1817,-10.1374,19.9494,3.47999
0.25,0.1,2.6,9.7611,-7.11117,12.0767,2.52643
0.5,0.1,2.6,6.65149,-5.61,8.7014,2.02464
1,0.1,2.6,4.76565,-4.55593,6.59302,1.66609
0.05,0.2,2.6,19.8341,-16.6971,25.9265,3.8301
0.1,0.2,2.6,13.283,-12.1291,17.9875,3.02498
0.25,0.2,2.6,8.11126,-8.20547,11.5379,2.25919
0.5,0.2,2.6,5.81582,-6.29356,8.56929,1.85471
